date,pred,return,remain,cumprod,actual_binary,pred_binary
2019-09-14 00:00:00+00:00,0.012663696,0.0182687462376045,1.0182687462376045,1.0182687462376045,1,1
2019-09-15 00:00:00+00:00,0.016278181,0.0227239325712577,1.0227239325712576,1.0414078165665268,1,1
2019-09-16 00:00:00+00:00,-0.006705347,-0.0060650988487556,0.9939349011512444,1.035091575217184,-1,-1
2019-09-17 00:00:00+00:00,0.023930721,0.0310174654180071,1.031017465418007,1.0671974923559535,1,1
2019-09-18 00:00:00+00:00,0.029431023,0.0382046765429784,1.0382046765429784,1.1079694273588905,1,1
2019-09-19 00:00:00+00:00,-0.0119917095,-0.0124316239256331,0.9875683760743669,1.0941955681168656,-1,-1
2019-09-20 00:00:00+00:00,0.012269871,0.0195554389551594,1.0195554389551593,1.115593042754181,1,1
2019-09-21 00:00:00+00:00,-0.008126728,-0.0055226286032531,0.9944773713967469,1.1094320367066766,-1,-1
2019-09-22 00:00:00+00:00,-0.006718366,-0.0054029514290382,0.9945970485709618,1.1034378292985314,-1,-1
2019-09-23 00:00:00+00:00,-0.017284116,-0.0201729979507131,0.9798270020492869,1.0811781802293527,-1,-1
2019-09-24 00:00:00+00:00,-0.050348792,-0.0619834697344435,0.9380165302655565,1.014163005217566,-1,-1
2019-09-25 00:00:00+00:00,-0.09571244,-0.1092335662329692,0.8907664337670308,0.903382363416106,-1,-1
2019-09-26 00:00:00+00:00,0.0065958244,-0.0001482891985285,0.9998517108014715,0.9032484015694703,-1,1
2019-09-27 00:00:00+00:00,-0.00023783697,-0.0084591827342482,0.9915408172657518,0.8956076582861766,-1,-1
2019-09-28 00:00:00+00:00,0.036406353,0.04081667021054,1.04081667021054,0.9321633807124774,1,1
2019-09-29 00:00:00+00:00,-0.0062571545,-0.0116040693443232,0.9883959306556768,0.921346492202451,-1,-1
2019-09-30 00:00:00+00:00,0.0179364,0.0183760776071512,1.018376077607151,0.9382772268462397,1,1
2019-10-01 00:00:00+00:00,0.013766784,0.0140005421453198,1.0140005421453198,0.9514136167046943,1,1
2019-10-02 00:00:00+00:00,-0.018400919,-0.0278556866079563,0.9721443133920437,0.924911337163226,-1,-1
2019-10-03 00:00:00+00:00,0.021165399,0.0196839479218106,1.0196839479218105,0.9431172437562391,1,1
2019-10-04 00:00:00+00:00,0.005071883,0.0002256237832416,1.0002256237832416,0.9433300334368158,1,1
2019-10-05 00:00:00+00:00,0.011685114,0.0090834572814029,1.009083457281403,0.9518987314978035,1,1
2019-10-06 00:00:00+00:00,0.001204059,-0.0047089094521045,0.9952910905478956,0.9474163265636072,-1,1
2019-10-07 00:00:00+00:00,0.02346302,0.0241054649666429,1.024105464966643,0.9702542376324118,1,1
2019-10-08 00:00:00+00:00,0.032224845,0.0353095627467272,1.0353095627467273,1.0045134905163715,1,1
2019-10-09 00:00:00+00:00,0.023426948,0.0259959659475682,1.0259959659475681,1.0306267890097078,1,1
2019-10-10 00:00:00+00:00,0.020538153,0.023160051512086,1.023160051512086,1.0544961585329085,1,1
2019-10-11 00:00:00+00:00,-0.003203562,-0.005341571277492,0.994658428722508,1.0488634921402633,-1,-1
2019-10-12 00:00:00+00:00,-0.004416236,-0.0074298734229739,0.9925701265770261,1.0410705691556827,-1,-1
2019-10-13 00:00:00+00:00,0.010451703,0.0112154698008333,1.0112154698008333,1.0527466646845847,1,1
2019-10-14 00:00:00+00:00,0.012079586,0.0129470055553081,1.012947005555308,1.066376581600588,1,1
2019-10-15 00:00:00+00:00,0.004652844,0.0028499615914392,1.0028499615914392,1.0694157139001599,1,1
2019-10-16 00:00:00+00:00,-0.006647548,-0.0115163470650818,0.9884836529349182,1.0570999513820334,-1,-1
2019-10-17 00:00:00+00:00,0.018332971,0.0186322656613207,1.0186322656613207,1.0767961185067527,1,1
2019-10-18 00:00:00+00:00,-0.0006784485,-0.0072113875554584,0.9927886124445416,1.0690309243779872,-1,-1
2019-10-19 00:00:00+00:00,0.01287986,0.0107446380699504,1.0107446380699503,1.080517274746013,1,1
2019-10-20 00:00:00+00:00,0.0071426686,0.0027428713251536,1.0027428713251536,1.083480994595247,1,1
2019-10-21 00:00:00+00:00,0.020114174,0.0200325196524714,1.0200325196524713,1.1051858489125554,1,1
2019-10-22 00:00:00+00:00,0.0037227944,0.0002852745865646,1.0002852745865647,1.105501130348681,1,1
2019-10-23 00:00:00+00:00,-0.033363834,-0.0462038879408559,0.953796112059144,1.054422680003561,-1,-1
2019-10-24 00:00:00+00:00,-0.012929335,-0.0196077719649357,0.9803922280350643,1.0337478005393947,-1,-1
2019-10-25 00:00:00+00:00,0.03831122,0.0498538040938478,1.0498538040938479,1.085284060869932,1,1
2019-10-26 00:00:00+00:00,0.09114519,0.112070486992778,1.112070486992778,1.2069123740971248,1,1
2019-10-27 00:00:00+00:00,-0.012340847,-0.0021531491541529,0.9978468508458471,1.204313711739701,-1,-1
2019-10-28 00:00:00+00:00,0.0219766,0.0377633782939728,1.0377633782939728,1.2497926660207457,1,1
