date,pred,return,remain,cumprod,actual_binary,pred_binary
2019-09-14 00:00:00+00:00,0.0006751339,0.0030970556574592,1.0030970556574592,1.0030970556574592,1,1
2019-09-15 00:00:00+00:00,0.00038434146,-0.0016259060884318,0.9983740939115682,1.0014661140473777,-1,1
2019-09-16 00:00:00+00:00,6.606779e-05,-0.0062544369360343,0.9937455630639657,0.995202507393493,-1,1
2019-09-17 00:00:00+00:00,-4.7563575e-05,-0.0044052871951405,0.9955947128048594,0.9908183545311007,-1,-1
2019-09-18 00:00:00+00:00,-0.0006228762,-0.0021246681671944,0.9978753318328056,0.9887131943137566,-1,-1
2019-09-19 00:00:00+00:00,-0.0013847,-0.0200283977420005,0.9799716022579995,0.9689108532052768,-1,-1
2019-09-20 00:00:00+00:00,-4.242873e-05,0.0182937892020675,1.0182937892020676,0.9866359041094096,1,-1
2019-09-21 00:00:00+00:00,0.00012737955,-0.0114844999962339,0.9885155000037661,0.9753048840723808,-1,1
2019-09-22 00:00:00+00:00,-0.00030387705,-0.0046164033916855,0.9953835966083145,0.9708024832976216,-1,-1
2019-09-23 00:00:00+00:00,-0.00044135866,-0.0117907467715405,0.9882092532284595,0.9593559970518768,-1,-1
2019-09-24 00:00:00+00:00,-0.0013505127,-0.0472099711179926,0.9527900288820074,0.9140648281391847,-1,-1
2019-09-25 00:00:00+00:00,-0.004894195,-0.1097744876501067,0.8902255123498933,0.8137238299512228,-1,-1
2019-09-26 00:00:00+00:00,-0.005211022,-0.0228004166776384,0.9771995833223616,0.7951705875678111,-1,-1
2019-09-27 00:00:00+00:00,-0.005566007,-0.0262846579012894,0.9737153420987106,0.774269800700424,-1,-1
2019-09-28 00:00:00+00:00,-0.0039532413,0.0145983249731191,1.0145983249731192,0.785572842867921,1,-1
2019-09-29 00:00:00+00:00,-0.004011794,-0.0074923807572196,0.9925076192427804,0.779687032016623,-1,-1
2019-09-30 00:00:00+00:00,-0.004188952,-0.0015243367775627,0.9984756632224373,0.7784985263987314,-1,-1
2019-10-01 00:00:00+00:00,-0.0034297458,0.0335821085441085,1.0335821085441086,0.8046421484136822,1,-1
2019-10-02 00:00:00+00:00,-0.0043643666,-0.010834198019318,0.989165801980682,0.7959244960430789,-1,-1
2019-10-03 00:00:00+00:00,-0.0060593532,-0.0006180419666469,0.9993819580333531,0.7954325813022419,-1,-1
2019-10-04 00:00:00+00:00,-0.0067046136,-0.012523826342078,0.987476173657922,0.7854707217871818,-1,-1
2019-10-05 00:00:00+00:00,-0.0068445094,-0.0037232366757178,0.9962767633242822,0.7825462283881212,-1,-1
2019-10-06 00:00:00+00:00,-0.0074334675,-0.0134421844537034,0.9865578155462966,0.7720270976425782,-1,-1
2019-10-07 00:00:00+00:00,-0.0068491744,0.0041724761158611,1.004172476115861,0.7752483622682893,1,-1
2019-10-08 00:00:00+00:00,-0.006395149,0.0179879064430011,1.017987906443001,0.7891934572788611,1,-1
2019-10-09 00:00:00+00:00,-0.005652343,0.0142434266471327,1.0142434266471327,0.8004342763980097,1,-1
2019-10-10 00:00:00+00:00,-0.004784144,0.0249482910329162,1.0249482910329162,0.8204037436783089,1,-1
2019-10-11 00:00:00+00:00,-0.0048568607,-0.0173786425463226,0.9826213574536774,0.8061462402732588,-1,-1
2019-10-12 00:00:00+00:00,-0.0053001777,-0.0060394802692765,0.9939605197307235,0.801277535960977,-1,-1
2019-10-13 00:00:00+00:00,-0.0054028453,0.0050699671030412,1.0050699671030412,0.805339986708705,1,-1
2019-10-14 00:00:00+00:00,-0.005742317,-0.0091146292350184,0.9908853707649816,0.7979996113217205,-1,-1
2019-10-15 00:00:00+00:00,-0.005816194,-0.0037930613662095,0.9962069386337905,0.7949727498257658,-1,-1
2019-10-16 00:00:00+00:00,-0.0063006347,-0.0236854659080657,0.9763145340919342,0.7761434498619264,-1,-1
2019-10-17 00:00:00+00:00,-0.006296237,-0.0044814624805523,0.9955185375194477,0.7726651921118438,-1,-1
2019-10-18 00:00:00+00:00,-0.006430474,-0.0073595685412519,0.9926404314587481,0.7669787096710572,-1,-1
2019-10-19 00:00:00+00:00,-0.005925297,0.0010071024823056,1.0010071024823055,0.7677511358334423,1,-1
2019-10-20 00:00:00+00:00,-0.0060183266,0.0098766109923604,1.0098766109923605,0.7753339151410121,1,-1
2019-10-21 00:00:00+00:00,-0.005153504,0.0251035630529685,1.0251035630529686,0.7947975589668596,1,-1
2019-10-22 00:00:00+00:00,-0.0052112225,-0.007727031066105,0.992272968933895,0.7886561335374582,-1,-1
2019-10-23 00:00:00+00:00,-0.0063789645,-0.0547471922808178,0.9452528077191822,0.7454794245512367,-1,-1
2019-10-24 00:00:00+00:00,-0.0062843375,-0.039127881034341,0.960872118965659,0.716310394313847,-1,-1
2019-10-25 00:00:00+00:00,-0.0016301556,0.0554605963100126,1.0554605963100125,0.7560373959255532,1,-1
2019-10-26 00:00:00+00:00,0.0034446185,0.1605606730105506,1.1605606730105507,0.8774272690365041,1,1
2019-10-27 00:00:00+00:00,0.004060433,0.0099563926787779,1.0099563926787778,0.8861632794740992,1,1
2019-10-28 00:00:00+00:00,0.0040316638,0.0074271386086301,1.0074271386086302,0.8927449369806316,1,1
2019-10-29 00:00:00+00:00,0.003945634,-0.009611769629155,0.990388230370845,0.8841640783087793,-1,1
2019-10-30 00:00:00+00:00,0.003648615,-0.0196108387374097,0.9803891612625903,0.8668248791516554,-1,1
2019-10-31 00:00:00+00:00,0.0031094607,-0.0016651442344297,0.9983348557655704,0.8653814907018759,-1,1
2019-11-01 00:00:00+00:00,0.0031620795,-0.0020309475498673,0.9979690524501327,0.8636239462836344,-1,1
2019-11-02 00:00:00+00:00,0.0034332522,0.0133572131124053,1.0133572131124053,0.8751595553831214,1,1
2019-11-03 00:00:00+00:00,0.0035329163,-0.0052431166524225,0.9947568833475775,0.8705709917447655,-1,1
2019-11-04 00:00:00+00:00,0.003682962,0.0037414923806429,1.003741492380643,0.8738282264771873,1,1
2019-11-05 00:00:00+00:00,0.004021655,0.0076399355646904,1.0076399355646903,0.8805042178220807,1,1
2019-11-06 00:00:00+00:00,0.0039813775,-0.0005561497166185,0.9994438502833815,0.8800145256508575,-1,1
2019-11-07 00:00:00+00:00,0.003538453,-0.0095635894474204,0.9904364105525796,0.8715984280197663,-1,1
2019-11-08 00:00:00+00:00,0.0027844023,-0.0275519012100472,0.9724480987899528,0.8475842342361332,-1,1
2019-11-09 00:00:00+00:00,0.0020125902,-0.0179252336610594,0.9820747663389406,0.8323910887900204,-1,1
2019-11-10 00:00:00+00:00,0.002455645,0.0117743506140909,1.0117743506140908,0.842191953317479,1,1
2019-11-11 00:00:00+00:00,0.0024074242,-0.0101341440140853,0.9898658559859147,0.8336570587750558,-1,1
2019-11-12 00:00:00+00:00,0.0021743788,-0.0088432722608779,0.9911567277391221,0.8262848024321053,-1,1
2019-11-13 00:00:00+00:00,0.002312105,9.034455830379598e-05,1.0000903445583038,0.8263594527676142,1,1
2019-11-14 00:00:00+00:00,0.002194809,-0.0107495185197171,0.9892504814802829,0.8174764865261456,-1,1
2019-11-15 00:00:00+00:00,0.0023537783,-0.012570776067914,0.987429223932086,0.8072001726732403,-1,1
2019-11-16 00:00:00+00:00,0.0023840608,-0.0053924200988521,0.9946075799011479,0.8028474102383202,-1,1
2019-11-17 00:00:00+00:00,0.0026846025,0.0092980293742659,1.009298029374266,0.8103123090417694,1,1
2019-11-18 00:00:00+00:00,0.0023001323,-0.0208698512404286,0.9791301487595714,0.7934012116937795,-1,1
2019-11-19 00:00:00+00:00,0.0014807297,-0.0341377291645575,0.9658622708354425,0.7663162960101455,-1,1
2019-11-20 00:00:00+00:00,0.001007485,-0.000788486181354,0.999211513818646,0.7657120662001952,-1,1
2019-11-21 00:00:00+00:00,0.00044600398,-0.0311309731847687,0.9688690268152313,0.7418747044000631,-1,1
2019-11-22 00:00:00+00:00,-7.479056e-05,-0.0688344704329914,0.9311655295670086,0.6908081519950527,-1,-1
2019-11-23 00:00:00+00:00,0.00043762953,-0.0165750650546899,0.9834249349453101,0.6793579619354246,-1,1
2019-11-24 00:00:00+00:00,-0.00075803325,-0.0131804725514844,0.9868195274485156,0.6704037029655024,-1,-1
2019-11-25 00:00:00+00:00,-0.0070781503,-0.0256295012349841,0.9743704987650159,0.6532215904324102,-1,-1
2019-11-26 00:00:00+00:00,-0.006823454,0.0290862528611682,1.0290862528611682,0.6722213587861018,1,-1
2019-11-27 00:00:00+00:00,-0.006635774,0.0145564136643341,1.0145564136643341,0.682006490958593,1,-1
2019-11-28 00:00:00+00:00,-0.0053639007,0.0360281253362147,1.0360281253362147,0.7065779062949612,1,-1
2019-11-29 00:00:00+00:00,-0.00455291,0.0130632976037989,1.013063297603799,0.7158081437651614,1,-1
2019-11-30 00:00:00+00:00,-0.0042583067,0.0076588269561541,1.0076588269561542,0.7212903944720648,1,-1
2019-12-01 00:00:00+00:00,-0.0051403223,-0.0364480186706183,0.9635519813293817,0.6950007887074093,-1,-1
2019-12-02 00:00:00+00:00,-0.0056117075,-0.0065619691483534,0.9934380308516466,0.69044021497383,-1,-1
2019-12-03 00:00:00+00:00,-0.005606941,-0.0026850000181807,0.9973149999818193,0.6885863829840726,-1,-1
2019-12-04 00:00:00+00:00,-0.0058481973,-0.0064772521184789,0.9935227478815211,0.6841262353761333,-1,-1
2019-12-05 00:00:00+00:00,-0.005900868,0.0051732763061085,1.0051732763061085,0.6876654094199919,1,-1
2019-12-06 00:00:00+00:00,-0.0056635058,0.0093952994308569,1.0093952994308568,0.6941262318497354,1,-1
2019-12-07 00:00:00+00:00,-0.0049267067,0.0197413184302472,1.0197413184302473,0.7078291988234687,1,-1
2019-12-08 00:00:00+00:00,-0.0043061324,-0.0008915301600066,0.9991084698399934,0.7071981477445842,-1,-1
2019-12-09 00:00:00+00:00,-0.0040112087,-0.0074027799027955,0.9925972200972045,0.7019629155091665,-1,-1
2019-12-10 00:00:00+00:00,-0.004828487,-0.0243392804662872,0.9756607195337128,0.6848776432316562,-1,-1
