date,port_l_30_300_7d_test,port_l_30_300_7d_pred,port_l_30_300_30d_test,port_l_30_300_30d_pred,port_l_30_300_180d_test,port_l_30_300_180d_pred,port_l_30_300_365d_test,port_l_30_300_365d_pred
2019-10-04 00:00:00+00:00,-0.3450712554240121,0.5769369667561214,-0.3450712554240121,0.5725938603734145,-0.3450712554240121,0.5603313851087853,-0.3450712554240121,0.5792083730390866
2019-10-05 00:00:00+00:00,-0.33355680013000505,0.5884514220501285,-0.33355680013000505,0.5841083156674216,-0.33355680013000505,0.5718458404027924,-0.33355680013000505,0.5907228283330936
2019-10-06 00:00:00+00:00,-0.34253744043568624,0.5974320623558097,-0.34253744043568624,0.5930889559731028,-0.34253744043568624,0.5808264807084736,-0.34253744043568624,0.5997034686387749
2019-10-07 00:00:00+00:00,-0.3127861480835774,0.6271833547079185,-0.3127861480835774,0.6228402483252117,-0.3127861480835774,0.6105777730605825,-0.3127861480835774,0.6294547609908837
2019-10-08 00:00:00+00:00,-0.2885143476323891,0.6514551551591068,-0.2885143476323891,0.6471120487763999,-0.2885143476323891,0.6348495735117707,-0.2885143476323891,0.653726561442072
2019-10-09 00:00:00+00:00,-0.26341459424390556,0.6765549085475903,-0.26341459424390556,0.6722118021648834,-0.26341459424390556,0.6599493269002542,-0.26341459424390556,0.6788263148305554
2019-10-10 00:00:00+00:00,-0.24195319017292857,0.6980163126185672,-0.24195319017292857,0.6936732062358604,-0.24195319017292857,0.6814107309712312,-0.24195319017292857,0.7002877189015324
2019-10-11 00:00:00+00:00,-0.26924723688835567,0.7253103593339943,-0.26924723688835567,0.7209672529512875,-0.26924723688835567,0.7087047776866583,-0.26924723688835567,0.7275817656169595
2019-10-12 00:00:00+00:00,-0.2681956372765751,0.7242587597222138,-0.2681956372765751,0.7220188525630681,-0.2681956372765751,0.7097563772984389,-0.2681956372765751,0.7286333652287401
2019-10-13 00:00:00+00:00,-0.2514197832826934,0.7410346137160955,-0.2514197832826934,0.7387947065569498,-0.2514197832826934,0.7265322312923206,-0.2514197832826934,0.7454092192226218
2019-10-14 00:00:00+00:00,-0.2481745707432242,0.7442798262555647,-0.2481745707432242,0.742039919096419,-0.2481745707432242,0.7297774438317898,-0.2481745707432242,0.748654431762091
2019-10-15 00:00:00+00:00,-0.24399842592394078,0.7484559710748481,-0.24399842592394078,0.7462160639157024,-0.24399842592394078,0.7339535886510732,-0.24399842592394078,0.7528305765813744
2019-10-16 00:00:00+00:00,-0.24324159632042888,0.7476991414713362,-0.24324159632042888,0.7469728935192143,-0.24324159632042888,0.734710418254585,-0.24324159632042888,0.7535874061848863
2019-10-17 00:00:00+00:00,-0.2599945699454297,0.764452115096337,-0.2599945699454297,0.7637258671442151,-0.2599945699454297,0.7514633918795859,-0.2599945699454297,0.7703403798098871
2019-10-18 00:00:00+00:00,-0.2549015422940638,0.7695451427477029,-0.2549015422940638,0.768818894795581,-0.2549015422940638,0.7565564195309518,-0.2549015422940638,0.775433407461253
2019-10-19 00:00:00+00:00,-0.2559409584786307,0.7705845589322698,-0.2559409584786307,0.767779478611014,-0.2559409584786307,0.7555170033463848,-0.2559409584786307,0.7743939912766861
2019-10-20 00:00:00+00:00,-0.25388273904297487,0.7685263394966141,-0.25388273904297487,0.7698376980466698,-0.25388273904297487,0.7575752227820406,-0.25388273904297487,0.7764522107123418
2019-10-21 00:00:00+00:00,-0.23396016025160957,0.7884489182879794,-0.23396016025160957,0.7897602768380351,-0.23396016025160957,0.7774978015734059,-0.23396016025160957,0.7963747895037071
2019-10-22 00:00:00+00:00,-0.23791048578293217,0.7923992438193019,-0.23791048578293217,0.7858099513067125,-0.23791048578293217,0.7735474760420833,-0.23791048578293217,0.8003251150350297
2019-10-23 00:00:00+00:00,-0.28387324958077836,0.8383620076171482,-0.28387324958077836,0.8317727151045587,-0.28387324958077836,0.8195102398399295,-0.28387324958077836,0.8462878788328759
2019-10-24 00:00:00+00:00,-0.3155490574784461,0.8700378155148158,-0.3155490574784461,0.8634485230022264,-0.3155490574784461,0.8511860477375972,-0.3155490574784461,0.8779636867305436
2019-10-25 00:00:00+00:00,-0.2673430704737298,0.9182438025195322,-0.2673430704737298,0.9116545100069428,-0.2673430704737298,0.8993920347423136,-0.2673430704737298,0.9261696737352599
2019-10-26 00:00:00+00:00,-0.1892606913787828,0.9963261816144792,-0.1892606913787828,0.9897368891018897,-0.1892606913787828,0.9774744138372605,-0.1892606913787828,1.004252052830207
2019-10-27 00:00:00+00:00,-0.18501010043432528,0.9920755906700217,-0.18501010043432528,0.9939874800463472,-0.18501010043432528,0.981725004781718,-0.18501010043432528,1.0085026437746645
2019-10-28 00:00:00+00:00,-0.15610947140828718,1.02097621969606,-0.15610947140828718,1.0228881090723854,-0.15610947140828718,1.0106256338077562,-0.15610947140828718,1.0374032728007025
2019-10-29 00:00:00+00:00,-0.15649288442463538,1.0213596327124081,-0.15649288442463538,1.022504696056037,-0.15649288442463538,1.010242220791408,-0.15649288442463538,1.0370198597843543
2019-10-30 00:00:00+00:00,-0.16189832167646348,1.0267650699642363,-0.16189832167646348,1.0279101333078653,-0.16189832167646348,1.0048367835395797,-0.16189832167646348,1.0424252970361825
2019-10-31 00:00:00+00:00,-0.1692063268086391,1.034073075096412,-0.1692063268086391,1.035218138440041,-0.1692063268086391,1.0121447886717554,-0.1692063268086391,1.0497333021683581
2019-11-01 00:00:00+00:00,-0.1651351480681704,1.0300018963559432,-0.1651351480681704,1.0392893171805098,-0.1651351480681704,1.0162159674122242,-0.1651351480681704,1.053804480908827
2019-11-02 00:00:00+00:00,-0.1464216437064575,1.048715400717656,-0.1464216437064575,1.0580028215422226,-0.1464216437064575,1.034929471773937,-0.1464216437064575,1.0725179852705398
2019-11-03 00:00:00+00:00,-0.14530733407558588,1.0476010910867843,-0.14530733407558588,1.0591171311730943,-0.14530733407558588,1.0360437814048087,-0.14530733407558588,1.0736322949014114
2019-11-04 00:00:00+00:00,-0.1362078673199968,1.0567005578423734,-0.1362078673199968,1.0682165979286833,-0.1362078673199968,1.0451432481603977,-0.1362078673199968,1.0827317616570005
2019-11-05 00:00:00+00:00,-0.13345095007620028,1.053943640598577,-0.13345095007620028,1.0709735151724797,-0.13345095007620028,1.0479001654041942,-0.13345095007620028,1.085488678900797
2019-11-06 00:00:00+00:00,-0.12094279426608878,1.0664517964086884,-0.12094279426608878,1.0834816709825912,-0.12094279426608878,1.0604083212143056,-0.12094279426608878,1.0979968347109084
2019-11-07 00:00:00+00:00,-0.13796124662752718,1.0834702487701269,-0.13796124662752718,1.1005001233440297,-0.13796124662752718,1.0774267735757441,-0.13796124662752718,1.1150152870723469
2019-11-08 00:00:00+00:00,-0.16004475707778698,1.1055537592203866,-0.16004475707778698,1.1225836337942894,-0.16004475707778698,1.0995102840260038,-0.16004475707778698,1.1370987975226066
2019-11-09 00:00:00+00:00,-0.16903863927609758,1.1145476414186972,-0.16903863927609758,1.1315775159926,-0.16903863927609758,1.1085041662243145,-0.16903863927609758,1.1460926797209172
2019-11-10 00:00:00+00:00,-0.15487633199767897,1.1287099486971157,-0.15487633199767897,1.1457398232710185,-0.15487633199767897,1.122666473502733,-0.15487633199767897,1.1602549869993357
2019-11-11 00:00:00+00:00,-0.16334625088832058,1.1371798675877574,-0.16334625088832058,1.1542097421616602,-0.16334625088832058,1.1311363923933746,-0.16334625088832058,1.1687249058899774
2019-11-12 00:00:00+00:00,-0.1689029021800288,1.1427365188794656,-0.1689029021800288,1.1597663934533684,-0.1689029021800288,1.1255797411016664,-0.1689029021800288,1.1742815571816856
2019-11-13 00:00:00+00:00,-0.1683007005324273,1.142134317231864,-0.1683007005324273,1.16036859510097,-0.1683007005324273,1.1261819427492679,-0.1683007005324273,1.174883758829287
2019-11-14 00:00:00+00:00,-0.1707684251523162,1.144602041851753,-0.1707684251523162,1.1628363197208589,-0.1707684251523162,1.1237142181293789,-0.1707684251523162,1.172416034209398
2019-11-15 00:00:00+00:00,-0.1680119363910037,1.1418455530904406,-0.1680119363910037,1.1655928084821714,-0.1680119363910037,1.1264707068906914,-0.1680119363910037,1.1751725229707106
2019-11-16 00:00:00+00:00,-0.1502304116970981,1.1596270777843463,-0.1502304116970981,1.183374333176077,-0.1502304116970981,1.144252231584597,-0.1502304116970981,1.1929540476646163
2019-11-17 00:00:00+00:00,-0.1266526811613507,1.1832048083200937,-0.1266526811613507,1.2069520637118245,-0.1266526811613507,1.1678299621203445,-0.1266526811613507,1.2165317782003637
2019-11-18 00:00:00+00:00,-0.1442039260384777,1.2007560531972206,-0.1442039260384777,1.2245033085889514,-0.1442039260384777,1.1853812069974714,-0.1442039260384777,1.2340830230774906
2019-11-19 00:00:00+00:00,-0.18159575578362142,1.2381478829423642,-0.18159575578362142,1.261895138334095,-0.18159575578362142,1.222773036742615,-0.18159575578362142,1.2714748528226343
2019-11-20 00:00:00+00:00,-0.1771895959835247,1.2425540427424608,-0.1771895959835247,1.2663012981341917,-0.1771895959835247,1.2271791965427117,-0.1771895959835247,1.275881012622731
2019-11-21 00:00:00+00:00,-0.2192405209787854,1.2846049677377216,-0.2192405209787854,1.3083522231294524,-0.2192405209787854,1.2692301215379724,-0.2192405209787854,1.3179319376179917
2019-11-22 00:00:00+00:00,-0.29601195884858844,1.3613764056075246,-0.29601195884858844,1.3851236609992554,-0.29601195884858844,1.3460015594077754,-0.29601195884858844,1.3947033754877947
2019-11-23 00:00:00+00:00,-0.31530251954359967,1.3806669663025357,-0.31530251954359967,1.4044142216942666,-0.31530251954359967,1.3652921201027866,-0.31530251954359967,1.4139939361828058
2019-11-24 00:00:00+00:00,-0.3264442121189094,1.3918086588778453,-0.3264442121189094,1.4155559142695762,-0.3264442121189094,1.3764338126780962,-0.3264442121189094,1.4251356287581154
2019-11-25 00:00:00+00:00,-0.381836239521457,1.447200686280393,-0.381836239521457,1.4709479416721238,-0.381836239521457,1.4318258400806438,-0.381836239521457,1.480527656160663
2019-11-26 00:00:00+00:00,-0.3394726135144524,1.4895643122873976,-0.3394726135144524,1.5133115676791284,-0.3394726135144524,1.4741894660876484,-0.3394726135144524,1.5228912821676677
2019-11-27 00:00:00+00:00,-0.3337029680844727,1.483794666857418,-0.3337029680844727,1.519081213109108,-0.3337029680844727,1.479959111517628,-0.3337029680844727,1.5286609275976473
2019-11-28 00:00:00+00:00,-0.3023086490812587,1.515188985860632,-0.3023086490812587,1.550475532112322,-0.3023086490812587,1.511353430520842,-0.3023086490812587,1.5600552466008613
2019-11-29 00:00:00+00:00,-0.2863759239761055,1.531121710965785,-0.2863759239761055,1.5664082572174753,-0.2863759239761055,1.5272861556259953,-0.2863759239761055,1.5759879717060143
2019-11-30 00:00:00+00:00,-0.286843637460458,1.5315894244501376,-0.286843637460458,1.5659405437331229,-0.286843637460458,1.5268184421416429,-0.286843637460458,1.5755202582216619
2019-12-01 00:00:00+00:00,-0.3037578447611982,1.5485036317508778,-0.3037578447611982,1.582854751033863,-0.3037578447611982,1.543732649442383,-0.3037578447611982,1.592434465522402
2019-12-02 00:00:00+00:00,-0.29705833074796084,1.5552031457641151,-0.29705833074796084,1.5895542650471004,-0.29705833074796084,1.5504321634556204,-0.29705833074796084,1.5991339795356394
2019-12-03 00:00:00+00:00,-0.3092351979105649,1.5673800129267192,-0.3092351979105649,1.6017311322097045,-0.3092351979105649,1.5626090306182245,-0.3092351979105649,1.6113108466982435
2019-12-04 00:00:00+00:00,-0.321537544080095,1.5796823590962494,-0.321537544080095,1.6140334783792347,-0.321537544080095,1.5749113767877547,-0.321537544080095,1.6236131928677737
2019-12-05 00:00:00+00:00,-0.3169585369603722,1.5842613662159721,-0.3169585369603722,1.6186124854989574,-0.3169585369603722,1.5794903839074774,-0.3169585369603722,1.6281921999874964
2019-12-06 00:00:00+00:00,-0.3051935266775044,1.5960263764988398,-0.3051935266775044,1.6303774957818251,-0.3051935266775044,1.5912553941903451,-0.3051935266775044,1.6399572102703641
2019-12-07 00:00:00+00:00,-0.2890196370796563,1.6122002660966879,-0.2890196370796563,1.6465513853796732,-0.2890196370796563,1.6074292837881932,-0.2890196370796563,1.6561310998682122
2019-12-08 00:00:00+00:00,-0.2804248459788702,1.620795057197474,-0.2804248459788702,1.6551461764804594,-0.2804248459788702,1.6160240748889794,-0.2804248459788702,1.6647258909689984
2019-12-09 00:00:00+00:00,-0.2935431589690155,1.6339133701876194,-0.2935431589690155,1.6682644894706047,-0.2935431589690155,1.6291423878791247,-0.2935431589690155,1.6778442039591437
2019-12-10 00:00:00+00:00,-0.334708276521392,1.6750784877399958,-0.334708276521392,1.709429607022981,-0.334708276521392,1.670307505431501,-0.334708276521392,1.71900932151152
2019-12-11 00:00:00+00:00,-0.338752095606555,1.6791223068251588,-0.338752095606555,1.705385787937818,-0.338752095606555,1.666263686346338,-0.338752095606555,1.7230531405966831
2019-12-12 00:00:00+00:00,-0.3364126055187445,1.6767828167373484,-0.3364126055187445,1.7077252780256285,-0.3364126055187445,1.6686031764341485,-0.3364126055187445,1.7253926306844936
2019-12-13 00:00:00+00:00,-0.3249465713565282,1.6882488508995648,-0.3249465713565282,1.7191913121878448,-0.3249465713565282,1.6800692105963648,-0.3249465713565282,1.73685866484671
2019-12-14 00:00:00+00:00,-0.3278491323554415,1.691151411898478,-0.3278491323554415,1.7162887511889315,-0.3278491323554415,1.6771666495974515,-0.3278491323554415,1.7397612258456232
2019-12-15 00:00:00+00:00,-0.3408485968948012,1.7041508764378377,-0.3408485968948012,1.7292882157282912,-0.3408485968948012,1.6901661141368112,-0.3408485968948012,1.7527606903849828
2019-12-16 00:00:00+00:00,-0.3512277997053107,1.714530079248347,-0.3512277997053107,1.7396674185388006,-0.3512277997053107,1.7005453169473206,-0.3512277997053107,1.7631398931954922
2019-12-17 00:00:00+00:00,-0.4157953039147715,1.779097583457808,-0.4157953039147715,1.8042349227482615,-0.4157953039147715,1.7651128211567815,-0.4157953039147715,1.8277073974049531
2019-12-18 00:00:00+00:00,-0.43327816729375757,1.796580446836794,-0.43327816729375757,1.8217177861272476,-0.43327816729375757,1.7825956845357676,-0.43327816729375757,1.8451902607839392
2019-12-19 00:00:00+00:00,-0.40140702193156474,1.8284515921989868,-0.40140702193156474,1.8535889314894403,-0.40140702193156474,1.8144668298979603,-0.40140702193156474,1.877061406146132
2019-12-20 00:00:00+00:00,-0.3904863308243213,1.8393722833062303,-0.3904863308243213,1.8645096225966837,-0.3904863308243213,1.8253875210052037,-0.3904863308243213,1.8879820972533754
2019-12-21 00:00:00+00:00,-0.3835085420839453,1.8463500720466062,-0.3835085420839453,1.8714874113370596,-0.3835085420839453,1.8323653097455797,-0.3835085420839453,1.8949598859937513
2019-12-22 00:00:00+00:00,-0.3668683435253403,1.8629902706052113,-0.3668683435253403,1.8881276098956647,-0.3668683435253403,1.8490055083041848,-0.3668683435253403,1.9116000845523564
2019-12-23 00:00:00+00:00,-0.34546792105950014,1.8843906930710514,-0.34546792105950014,1.909528032361505,-0.34546792105950014,1.870405930770025,-0.34546792105950014,1.9330005070181966
2019-12-24 00:00:00+00:00,-0.38104954236811517,1.9199723143796665,-0.38104954236811517,1.94510965367012,-0.38104954236811517,1.90598755207864,-0.38104954236811517,1.9685821283268117
2019-12-25 00:00:00+00:00,-0.3953259896602809,1.9342487616718322,-0.3953259896602809,1.9593861009622857,-0.3953259896602809,1.9202639993708057,-0.3953259896602809,1.9828585756189774
2019-12-26 00:00:00+00:00,-0.39753626012342547,1.9364590321349768,-0.39753626012342547,1.9571758304991411,-0.39753626012342547,1.9180537289076611,-0.39753626012342547,1.9806483051558328
2019-12-27 00:00:00+00:00,-0.39865582012798056,1.9375785921395319,-0.39865582012798056,1.956056270494586,-0.39865582012798056,1.916934168903106,-0.39865582012798056,1.9795287451512777
2019-12-28 00:00:00+00:00,-0.38441397088453294,1.9518204413829794,-0.38441397088453294,1.9702981197380336,-0.38441397088453294,1.9311760181465536,-0.38441397088453294,1.9937705943947253
2019-12-29 00:00:00+00:00,-0.3787082636350768,1.9575261486324356,-0.3787082636350768,1.9760038269874898,-0.3787082636350768,1.9368817253960098,-0.3787082636350768,1.9994763016441814
2019-12-30 00:00:00+00:00,-0.385959899822727,1.9647777848200858,-0.385959899822727,1.98325546317514,-0.385959899822727,1.94413336158366,-0.385959899822727,2.0067279378318315
2019-12-31 00:00:00+00:00,-0.3912639471103248,1.9700818321076836,-0.3912639471103248,1.9779514158875422,-0.3912639471103248,1.9388293142960622,-0.3912639471103248,2.012031985119429
2020-01-01 00:00:00+00:00,-0.3752440520303395,1.9861017271876689,-0.3752440520303395,1.9939713109675274,-0.3752440520303395,1.9548492093760474,-0.3752440520303395,2.0280518801994143
2020-01-02 00:00:00+00:00,-0.3903377799313858,2.001195455088715,-0.3903377799313858,2.009065038868574,-0.3903377799313858,1.9699429372770938,-0.3903377799313858,2.0431456081004606
2020-01-03 00:00:00+00:00,-0.3765456048598265,2.0149876301602747,-0.3765456048598265,2.0228572139401333,-0.3765456048598265,1.983735112348653,-0.3765456048598265,2.05693778317202
2020-01-04 00:00:00+00:00,-0.35217163447468575,2.0393616005454156,-0.35217163447468575,2.047231184325274,-0.35217163447468575,2.0081090827337937,-0.35217163447468575,2.081311753557161
2020-01-05 00:00:00+00:00,-0.33090415467773204,2.0606290803423692,-0.33090415467773204,2.068498664122228,-0.33090415467773204,2.0293765625307474,-0.33090415467773204,2.1025792333541147
2020-01-06 00:00:00+00:00,-0.31883280622353954,2.0727004287965616,-0.31883280622353954,2.08057001257642,-0.31883280622353954,2.0414479109849397,-0.31883280622353954,2.114650581808307
2020-01-07 00:00:00+00:00,-0.29677747919698416,2.094755755823117,-0.29677747919698416,2.1026253396029757,-0.29677747919698416,2.0635032380114953,-0.29677747919698416,2.1367059088348626
2020-01-08 00:00:00+00:00,-0.30124351528975507,2.099221791915888,-0.30124351528975507,2.098159303510205,-0.30124351528975507,2.0590372019187244,-0.30124351528975507,2.1411719449276334
2020-01-09 00:00:00+00:00,-0.31582393294183175,2.1138022095679645,-0.31582393294183175,2.1127397211622814,-0.31582393294183175,2.073617619570801,-0.31582393294183175,2.15575236257971
2020-01-10 00:00:00+00:00,-0.31546643306024424,2.113444709686377,-0.31546643306024424,2.1130972210438688,-0.31546643306024424,2.0739751194523883,-0.31546643306024424,2.1561098624612973
2020-01-11 00:00:00+00:00,-0.2935821400364265,2.1353290027101948,-0.2935821400364265,2.1349815140676864,-0.2935821400364265,2.095859412476206,-0.2935821400364265,2.177994155485115
2020-01-12 00:00:00+00:00,-0.2830078681457046,2.145903274600917,-0.2830078681457046,2.1455557859584085,-0.2830078681457046,2.106433684366928,-0.2830078681457046,2.188568427375837
2020-01-13 00:00:00+00:00,-0.2902348266476873,2.1531302331028996,-0.2902348266476873,2.1527827444603913,-0.2902348266476873,2.099206725864945,-0.2902348266476873,2.19579538587782
2020-01-14 00:00:00+00:00,-0.259601967111817,2.18376309263877,-0.259601967111817,2.1834156039962616,-0.259601967111817,2.1298395854008154,-0.259601967111817,2.22642824541369
2020-01-15 00:00:00+00:00,-0.22132387904651157,2.222041180704075,-0.22132387904651157,2.221693692061567,-0.22132387904651157,2.1681176734661207,-0.22132387904651157,2.2647063334789954
2020-01-16 00:00:00+00:00,-0.21565870313475927,2.2277063566158275,-0.21565870313475927,2.227358867973319,-0.21565870313475927,2.173782849377873,-0.21565870313475927,2.2703715093907477
2020-01-17 00:00:00+00:00,-0.18938632311152398,2.2539787366390627,-0.18938632311152398,2.2536312479965543,-0.18938632311152398,2.200055229401108,-0.18938632311152398,2.296643889413983
2020-01-18 00:00:00+00:00,-0.18356509066000598,2.259799969090581,-0.18356509066000598,2.2594524804480725,-0.18356509066000598,2.2058764618526263,-0.18356509066000598,2.302465121865501
2020-01-19 00:00:00+00:00,-0.19518990030839709,2.271424778738972,-0.19518990030839709,2.2710772900964638,-0.19518990030839709,2.2175012715010176,-0.19518990030839709,2.3140899315138923
2020-01-20 00:00:00+00:00,-0.20329226566221648,2.2795271440927913,-0.20329226566221648,2.279179655450283,-0.20329226566221648,2.225603636854837,-0.20329226566221648,2.3221922968677116
2020-01-21 00:00:00+00:00,-0.19528170855926638,2.2875377011957414,-0.19528170855926638,2.287190212553233,-0.19528170855926638,2.233614193957787,-0.19528170855926638,2.3302028539706616
2020-01-22 00:00:00+00:00,-0.18034246177812457,2.302476947976883,-0.18034246177812457,2.302129459334375,-0.18034246177812457,2.2485534407389287,-0.18034246177812457,2.3451421007518034
2020-01-23 00:00:00+00:00,-0.20647151283786466,2.3286059990366232,-0.20647151283786466,2.328258510394115,-0.20647151283786466,2.2746824917986688,-0.20647151283786466,2.3712711518115435
2020-01-24 00:00:00+00:00,-0.19969385961994895,2.335383652254539,-0.19969385961994895,2.3350361636120307,-0.19969385961994895,2.2814601450165846,-0.19969385961994895,2.3780488050294593
2020-01-25 00:00:00+00:00,-0.19512269339848176,2.339954818476006,-0.19512269339848176,2.339607329833498,-0.19512269339848176,2.2860313112380517,-0.19512269339848176,2.3826199712509264
2020-01-26 00:00:00+00:00,-0.17830442992751946,2.3567730819469683,-0.17830442992751946,2.35642559330446,-0.17830442992751946,2.302849574709014,-0.17830442992751946,2.3994382347218886
2020-01-27 00:00:00+00:00,-0.15647780939876035,2.3785997024757273,-0.15647780939876035,2.378252213833219,-0.15647780939876035,2.324676195237773,-0.15647780939876035,2.4212648552506475
2020-01-28 00:00:00+00:00,-0.14517255480055125,2.3899049570739366,-0.14517255480055125,2.3895574684314282,-0.14517255480055125,2.335981449835982,-0.14517255480055125,2.432570109848857
2020-01-29 00:00:00+00:00,-0.13687594061650804,2.39820157125798,-0.13687594061650804,2.3978540826154715,-0.13687594061650804,2.3442780640200254,-0.13687594061650804,2.4408667240329
2020-01-30 00:00:00+00:00,-0.12743526373778513,2.407642248136703,-0.12743526373778513,2.4072947594941945,-0.12743526373778513,2.3537187408987483,-0.12743526373778513,2.450307400911623
2020-01-31 00:00:00+00:00,-0.12083080710309853,2.4142467047713896,-0.12083080710309853,2.4138992161288813,-0.12083080710309853,2.360323197533435,-0.12083080710309853,2.45691185754631
2020-02-01 00:00:00+00:00,-0.10824466035589472,2.4268328515185935,-0.10824466035589472,2.426485362876085,-0.10824466035589472,2.372909344280639,-0.10824466035589472,2.4694980042935137
2020-02-02 00:00:00+00:00,-0.09304582886921133,2.442031683005277,-0.09304582886921133,2.4416841943627685,-0.09304582886921133,2.3881081757673224,-0.09304582886921133,2.484696835780197
2020-02-03 00:00:00+00:00,-0.08992676128308982,2.4451507505913983,-0.08992676128308982,2.44480326194889,-0.08992676128308982,2.391227243353444,-0.08992676128308982,2.4878159033663185
2020-02-04 00:00:00+00:00,-0.08971470301777092,2.444938692326079,-0.08971470301777092,2.445015320214209,-0.08971470301777092,2.391439301618763,-0.08971470301777092,2.4880279616316376
2020-02-05 00:00:00+00:00,-0.058253647840086215,2.476399747503764,-0.058253647840086215,2.476476375391894,-0.058253647840086215,2.4229003567964478,-0.058253647840086215,2.5194890168093225
2020-02-06 00:00:00+00:00,-0.022059692556238512,2.5125937027876115,-0.022059692556238512,2.5126703306757414,-0.022059692556238512,2.4590943120802953,-0.022059692556238512,2.55568297209317
2020-02-07 00:00:00+00:00,0.0029821402081127886,2.5376355355519626,0.0029821402081127886,2.5377121634400925,0.0029821402081127886,2.4841361448446464,0.0029821402081127886,2.580724804857521
2020-02-08 00:00:00+00:00,0.020461968067115487,2.555115363410965,0.020461968067115487,2.555191991299095,0.020461968067115487,2.501615972703649,0.020461968067115487,2.5982046327165236
2020-02-09 00:00:00+00:00,0.04392387796127139,2.578577273305121,0.04392387796127139,2.5786539011932508,0.04392387796127139,2.5250778825978046,0.04392387796127139,2.6216665426106793
2020-02-10 00:00:00+00:00,0.04225400897350449,2.5802471422928877,0.04225400897350449,2.576984032205484,0.04225400897350449,2.523408013610038,0.04225400897350449,2.6199966736229126
