date,bitcoin
2017-02-23 00:00:00+00:00,1143.1747573484654
2017-02-24 00:00:00+00:00,1183.0491657774935
2017-02-26 00:00:00+00:00,1160.837811070404
2017-02-28 00:00:00+00:00,1191.0722751362096
2017-03-01 00:00:00+00:00,1204.4204263982556
2017-03-02 00:00:00+00:00,1237.314996308322
2017-03-03 00:00:00+00:00,1271.3100808501456
2017-03-05 00:00:00+00:00,1262.0381706473154
2017-03-06 00:00:00+00:00,1274.7873885403205
2017-03-07 00:00:00+00:00,1253.0889682328948
2017-03-08 00:00:00+00:00,1195.5507145222784
2017-03-09 00:00:00+00:00,1175.715632288365
2017-03-10 00:00:00+00:00,1201.7356811177433
2017-03-11 00:00:00+00:00,1168.170041535962
2017-03-12 00:00:00+00:00,1195.5670363587708
2017-03-13 00:00:00+00:00,1230.019399750254
2017-03-14 00:00:00+00:00,1239.4018712285845
2017-03-15 00:00:00+00:00,1247.1678578573767
2017-03-16 00:00:00+00:00,1219.005961300222
2017-03-17 00:00:00+00:00,1129.3341039781017
2017-03-18 00:00:00+00:00,1035.71111533093
2017-03-19 00:00:00+00:00,1013.4621910940922
2017-03-20 00:00:00+00:00,1038.8259001031583
2017-03-21 00:00:00+00:00,1089.7540038959428
2017-03-22 00:00:00+00:00,1060.9224249165075
2017-03-23 00:00:00+00:00,1044.0709113082496
2017-03-24 00:00:00+00:00,997.2988678517352
2017-03-25 00:00:00+00:00,936.3214771616337
2017-03-26 00:00:00+00:00,975.5601494033608
2017-03-27 00:00:00+00:00,1004.8231553439728
2017-03-28 00:00:00+00:00,1047.342650280966
2017-03-29 00:00:00+00:00,1037.2559830506432
2017-03-30 00:00:00+00:00,1038.8532406285224
2017-03-31 00:00:00+00:00,1059.7473126059972
2017-04-01 00:00:00+00:00,1086.906896715504
2017-04-02 00:00:00+00:00,1093.3596589741724
2017-04-03 00:00:00+00:00,1137.9376457174662
2017-04-04 00:00:00+00:00,1146.380340512919
2017-04-05 00:00:00+00:00,1131.4416162520245
2017-04-06 00:00:00+00:00,1169.825887794382
2017-04-07 00:00:00+00:00,1193.5026343581767
2017-04-08 00:00:00+00:00,1190.8349744367977
2017-04-09 00:00:00+00:00,1197.615334002238
2017-04-10 00:00:00+00:00,1213.7690210729288
2017-04-11 00:00:00+00:00,1219.30551712078
2017-04-12 00:00:00+00:00,1224.3631815351991
2017-04-13 00:00:00+00:00,1196.553387953831
2017-04-14 00:00:00+00:00,1194.3723668815562
2017-04-15 00:00:00+00:00,1193.7647674883463
2017-04-16 00:00:00+00:00,1191.276237245483
2017-04-17 00:00:00+00:00,1198.6278642104005
2017-04-18 00:00:00+00:00,1225.7270409028476
2017-04-19 00:00:00+00:00,1223.687966174492
2017-04-20 00:00:00+00:00,1243.5384244190475
2017-04-21 00:00:00+00:00,1267.0808206522552
2017-04-22 00:00:00+00:00,1263.6187633414906
2017-04-23 00:00:00+00:00,1273.8893069796875
2017-04-24 00:00:00+00:00,1276.2498246862012
2017-04-25 00:00:00+00:00,1289.3735048035164
2017-04-26 00:00:00+00:00,1314.229363733682
2017-04-27 00:00:00+00:00,1340.7722348816128
2017-04-28 00:00:00+00:00,1347.9356504226987
2017-04-29 00:00:00+00:00,1357.734187826007
2017-04-30 00:00:00+00:00,1360.033599319934
2017-05-01 00:00:00+00:00,1418.4239430662158
2017-05-02 00:00:00+00:00,1465.3423690069956
2017-05-03 00:00:00+00:00,1489.9624303325074
2017-05-04 00:00:00+00:00,1554.5671868291702
2017-05-05 00:00:00+00:00,1566.6380932498416
2017-05-06 00:00:00+00:00,1553.8877056133929
2017-05-07 00:00:00+00:00,1560.0996603551673
2017-05-08 00:00:00+00:00,1617.4033061582559
2017-05-09 00:00:00+00:00,1722.9089959167077
2017-05-10 00:00:00+00:00,1743.7235232765304
2017-05-11 00:00:00+00:00,1828.6782094544703
2017-05-12 00:00:00+00:00,1776.443918568946
2017-05-13 00:00:00+00:00,1714.964197890247
2017-05-14 00:00:00+00:00,1789.2789126348855
2017-05-15 00:00:00+00:00,1742.7229452857355
2017-05-16 00:00:00+00:00,1724.3113059182585
2017-05-17 00:00:00+00:00,1802.0350541304333
2017-05-18 00:00:00+00:00,1840.5016779388884
2017-05-19 00:00:00+00:00,1932.2849783461047
2017-05-20 00:00:00+00:00,1988.961436135624
2017-05-21 00:00:00+00:00,2041.043205772914
2017-05-22 00:00:00+00:00,2132.615874751864
2017-05-23 00:00:00+00:00,2192.0009679231935
2017-05-24 00:00:00+00:00,2357.398184433339
2017-05-25 00:00:00+00:00,2545.894707898613
2017-05-26 00:00:00+00:00,2372.674114155732
2017-05-27 00:00:00+00:00,2046.891968241988
2017-05-28 00:00:00+00:00,2155.227075646808
2017-05-29 00:00:00+00:00,2212.0498491204808
2017-05-30 00:00:00+00:00,2250.859258755994
2017-05-31 00:00:00+00:00,2227.2203346728793
2017-06-01 00:00:00+00:00,2372.2884143088504
2017-06-02 00:00:00+00:00,2407.7554410462753
2017-06-03 00:00:00+00:00,2500.4309798913396
2017-06-04 00:00:00+00:00,2505.2799349976763
2017-06-05 00:00:00+00:00,2588.9514701000962
2017-06-06 00:00:00+00:00,2819.741340589404
2017-06-07 00:00:00+00:00,2807.9937348870217
2017-06-08 00:00:00+00:00,2746.1158976064735
2017-06-09 00:00:00+00:00,2817.2909944355847
2017-06-10 00:00:00+00:00,2846.7352469575703
2017-06-11 00:00:00+00:00,2894.776614870636
2017-06-12 00:00:00+00:00,2782.433486050072
2017-06-13 00:00:00+00:00,2697.9214086771694
2017-06-14 00:00:00+00:00,2644.4253199506343
2017-06-15 00:00:00+00:00,2357.0754170535156
2017-06-16 00:00:00+00:00,2457.454271992891
2017-06-17 00:00:00+00:00,2566.4386712808464
2017-06-18 00:00:00+00:00,2570.472055025248
2017-06-19 00:00:00+00:00,2570.784854939424
2017-06-20 00:00:00+00:00,2675.4288046395845
2017-06-21 00:00:00+00:00,2714.153854789324
2017-06-22 00:00:00+00:00,2689.3516360221456
2017-06-23 00:00:00+00:00,2734.3678119348215
2017-06-24 00:00:00+00:00,2671.630989827999
2017-06-25 00:00:00+00:00,2569.003705971599
2017-06-26 00:00:00+00:00,2466.3220761453185
2017-06-27 00:00:00+00:00,2417.8673732334355
2017-06-28 00:00:00+00:00,2543.7377538489886
2017-06-29 00:00:00+00:00,2566.8513105964216
2017-06-30 00:00:00+00:00,2539.860406612891
2017-07-01 00:00:00+00:00,2451.213200451684
2017-07-02 00:00:00+00:00,2459.34750273806
2017-07-03 00:00:00+00:00,2541.03705265474
2017-07-04 00:00:00+00:00,2612.2555096168926
2017-07-05 00:00:00+00:00,2590.6412916584127
2017-07-06 00:00:00+00:00,2606.473707965338
2017-07-07 00:00:00+00:00,2553.6769466876726
2017-07-08 00:00:00+00:00,2520.624858743495
2017-07-09 00:00:00+00:00,2545.2185368276077
2017-07-10 00:00:00+00:00,2453.348679589129
2017-07-11 00:00:00+00:00,2346.6941939320527
2017-07-12 00:00:00+00:00,2354.4149284333535
2017-07-13 00:00:00+00:00,2378.792459861687
2017-07-14 00:00:00+00:00,2291.0770730939767
2017-07-15 00:00:00+00:00,2096.067599666544
2017-07-16 00:00:00+00:00,1958.2490229155185
2017-07-17 00:00:00+00:00,2071.957172079736
2017-07-18 00:00:00+00:00,2288.241462106565
2017-07-19 00:00:00+00:00,2327.1945240641858
2017-07-20 00:00:00+00:00,2498.842413619392
2017-07-21 00:00:00+00:00,2725.390531998002
2017-07-22 00:00:00+00:00,2789.3020441954686
2017-07-23 00:00:00+00:00,2774.082160434926
2017-07-24 00:00:00+00:00,2758.004095046776
2017-07-25 00:00:00+00:00,2639.382029619273
2017-07-26 00:00:00+00:00,2531.377947204072
2017-07-27 00:00:00+00:00,2597.7124723387224
2017-07-28 00:00:00+00:00,2759.9124881104567
2017-07-29 00:00:00+00:00,2743.732100410984
2017-07-30 00:00:00+00:00,2707.27549641338
2017-07-31 00:00:00+00:00,2787.871182006029
2017-08-01 00:00:00+00:00,2793.5616667002164
2017-08-02 00:00:00+00:00,2727.9489551232127
2017-08-03 00:00:00+00:00,2757.4283650019843
2017-08-04 00:00:00+00:00,2842.113533093265
2017-08-05 00:00:00+00:00,3161.3144898855044
2017-08-06 00:00:00+00:00,3234.1647239248055
2017-08-07 00:00:00+00:00,3312.5352860665967
2017-08-08 00:00:00+00:00,3427.090070299544
2017-08-09 00:00:00+00:00,3353.1546188048087
2017-08-10 00:00:00+00:00,3403.6714018471885
2017-08-11 00:00:00+00:00,3518.3843350453812
2017-08-12 00:00:00+00:00,3779.2957922195105
2017-08-13 00:00:00+00:00,4037.258400536228
2017-08-14 00:00:00+00:00,4182.4552546757295
2017-08-15 00:00:00+00:00,4183.435328640372
2017-08-16 00:00:00+00:00,4179.999752473496
2017-08-17 00:00:00+00:00,4357.074929033165
2017-08-18 00:00:00+00:00,4234.004586952084
2017-08-19 00:00:00+00:00,4086.0148079376104
2017-08-20 00:00:00+00:00,4110.403671193809
2017-08-21 00:00:00+00:00,4041.3383525676295
2017-08-22 00:00:00+00:00,3937.8815116812375
2017-08-23 00:00:00+00:00,4161.584034975929
2017-08-24 00:00:00+00:00,4212.06675244798
2017-08-25 00:00:00+00:00,4374.049373414105
2017-08-26 00:00:00+00:00,4325.755746567005
2017-08-27 00:00:00+00:00,4352.398396701514
2017-08-28 00:00:00+00:00,4315.5054171869315
2017-08-29 00:00:00+00:00,4472.723677745293
2017-08-30 00:00:00+00:00,4581.496385291296
2017-08-31 00:00:00+00:00,4677.042217062776
2017-09-01 00:00:00+00:00,4804.862062621696
2017-09-02 00:00:00+00:00,4681.537115478009
2017-09-03 00:00:00+00:00,4592.147280451579
2017-09-04 00:00:00+00:00,4392.152157609668
2017-09-05 00:00:00+00:00,4278.301168921408
