date,port_w_1_300_7d_test,port_w_1_300_7d_pred,port_w_1_300_30d_test,port_w_1_300_30d_pred,port_w_1_300_180d_test,port_w_1_300_180d_pred,port_w_1_300_365d_test,port_w_1_300_365d_pred
2019-10-17 00:00:00+00:00,0.08829606062888458,0.684048592283913,0.08829606062888458,0.684048592283913,0.08829606062888458,0.6835973447174297,0.08829606062888458,0.683752013886856
2019-10-18 00:00:00+00:00,0.08108467307342618,0.6912599798393714,0.08108467307342618,0.6912599798393714,0.08108467307342618,0.6908087322728881,0.08108467307342618,0.6909634014423144
2019-10-19 00:00:00+00:00,0.09182931114337659,0.7020046179093218,0.09182931114337659,0.7020046179093218,0.09182931114337659,0.7015533703428385,0.09182931114337659,0.7017080395122648
2019-10-20 00:00:00+00:00,0.09457218246853019,0.7047474892344754,0.09457218246853019,0.7047474892344754,0.09457218246853019,0.7042962416679921,0.09457218246853019,0.7044509108374184
2019-10-21 00:00:00+00:00,0.11460470212100159,0.7247800088869468,0.11460470212100159,0.7247800088869468,0.11460470212100159,0.7243287613204635,0.11460470212100159,0.7244834304898898
2019-10-22 00:00:00+00:00,0.11488997670756619,0.7250652834735114,0.11488997670756619,0.7250652834735114,0.11488997670756619,0.724043486733899,0.11488997670756619,0.7247687050764544
2019-10-23 00:00:00+00:00,0.06868608876671028,0.7712691714143673,0.06868608876671028,0.7712691714143673,0.06868608876671028,0.7702473746747549,0.06868608876671028,0.7709725930173104
2019-10-24 00:00:00+00:00,0.04907831680177459,0.790876943379303,0.04907831680177459,0.790876943379303,0.04907831680177459,0.7898551466396906,0.04907831680177459,0.790580364982246
2019-10-25 00:00:00+00:00,0.0989321208956224,0.8407307474731508,0.0989321208956224,0.8407307474731508,0.0989321208956224,0.8397089507335384,0.0989321208956224,0.8404341690760938
2019-10-26 00:00:00+00:00,0.2110026078884004,0.9528012344659288,0.2110026078884004,0.9528012344659288,0.2110026078884004,0.9517794377263163,0.2110026078884004,0.9525046560688718
2019-10-27 00:00:00+00:00,0.20884945873424748,0.9549543836200817,0.20884945873424748,0.9549543836200817,0.20884945873424748,0.9539325868804692,0.20884945873424748,0.9503515069147189
2019-10-28 00:00:00+00:00,0.2466128370282203,0.9927177619140545,0.2466128370282203,0.9927177619140545,0.2466128370282203,0.991695965174442,0.2466128370282203,0.9881148852086917
2019-10-29 00:00:00+00:00,0.2451513134305804,0.9941792855116943,0.2451513134305804,0.9941792855116943,0.2451513134305804,0.9931574887720819,0.2451513134305804,0.9866533616110519
2019-10-30 00:00:00+00:00,0.22748184077410988,1.0118487581681648,0.22748184077410988,1.0118487581681648,0.22748184077410988,1.0108269614285523,0.22748184077410988,1.0043228342675223
2019-10-31 00:00:00+00:00,0.23664972825881359,1.0210166456528684,0.23664972825881359,1.0210166456528684,0.23664972825881359,1.019994848913256,0.23664972825881359,1.013490721752226
2019-11-01 00:00:00+00:00,0.2334181700905402,1.0242482038211418,0.2334181700905402,1.0242482038211418,0.2334181700905402,1.0232264070815293,0.2334181700905402,1.0102591635839526
2019-11-02 00:00:00+00:00,0.2506398040565293,1.041469837787131,0.2506398040565293,1.041469837787131,0.2506398040565293,1.0404480410475185,0.2506398040565293,1.0274807975499418
2019-11-03 00:00:00+00:00,0.2486639077633641,1.0434457340802963,0.2486639077633641,1.0434457340802963,0.2486639077633641,1.0424239373406838,0.2486639077633641,1.0255049012567765
2019-11-04 00:00:00+00:00,0.25471039819607694,1.0494922245130092,0.25471039819607694,1.0494922245130092,0.25471039819607694,1.0484704277733967,0.25471039819607694,1.0315513916894894
2019-11-05 00:00:00+00:00,0.25287434959838256,1.0513282731107036,0.25287434959838256,1.0513282731107036,0.25287434959838256,1.0503064763710912,0.25287434959838256,1.029715343091795
2019-11-06 00:00:00+00:00,0.26071137284055157,1.0591652963528726,0.26071137284055157,1.0591652963528726,0.26071137284055157,1.0581434996132602,0.26071137284055157,1.0375523663339639
2019-11-07 00:00:00+00:00,0.24828090654514037,1.0715957626482837,0.24828090654514037,1.0715957626482837,0.24828090654514037,1.0705739659086713,0.24828090654514037,1.049982832629375
2019-11-08 00:00:00+00:00,0.23831304179210008,1.081563627401324,0.23831304179210008,1.081563627401324,0.23831304179210008,1.0805418306617116,0.23831304179210008,1.0599506973824153
2019-11-09 00:00:00+00:00,0.2340013956048831,1.085875273588541,0.2340013956048831,1.085875273588541,0.2340013956048831,1.0848534768489286,0.2340013956048831,1.0556390511951983
2019-11-10 00:00:00+00:00,0.24324141569774219,1.0951152936814001,0.24324141569774219,1.0951152936814001,0.24324141569774219,1.0940934969417877,0.24324141569774219,1.0648790712880574
2019-11-11 00:00:00+00:00,0.23700903643425258,1.1013476729448897,0.23700903643425258,1.1013476729448897,0.23700903643425258,1.1003258762052772,0.23700903643425258,1.0711114505515469
2019-11-12 00:00:00+00:00,0.23970947153801989,1.104048108048657,0.23970947153801989,1.104048108048657,0.23970947153801989,1.1030263113090446,0.23970947153801989,1.0738118856553143
2019-11-13 00:00:00+00:00,0.24118978558672668,1.1025677939999503,0.24118978558672668,1.1055284220973638,0.24118978558672668,1.1045066253577513,0.24118978558672668,1.075292199704021
2019-11-14 00:00:00+00:00,0.2491747250335652,1.1105527334467888,0.2491747250335652,1.1135133615442023,0.2491747250335652,1.1124915648045899,0.2491747250335652,1.0832771391508595
2019-11-15 00:00:00+00:00,0.2597101372718078,1.1210881456850315,0.2597101372718078,1.124048773782445,0.2597101372718078,1.1230269770428325,0.2597101372718078,1.0938125513891022
2019-11-16 00:00:00+00:00,0.2835962305416969,1.1449742389549205,0.2835962305416969,1.147934867052334,0.2835962305416969,1.1469130703127215,0.2835962305416969,1.1176986446589912
2019-11-17 00:00:00+00:00,0.30036112789865793,1.1617391363118814,0.30036112789865793,1.164699764409295,0.30036112789865793,1.1636779676696825,0.30036112789865793,1.1344635420159521
2019-11-18 00:00:00+00:00,0.289886387369426,1.1722138768411132,0.289886387369426,1.1751745049385267,0.289886387369426,1.1741527081989143,0.289886387369426,1.144938282545184
2019-11-19 00:00:00+00:00,0.24536139438421423,1.216738869826325,0.24536139438421423,1.2196994979237386,0.24536139438421423,1.218677701184126,0.24536139438421423,1.1894632755303958
2019-11-20 00:00:00+00:00,0.2584513161777832,1.229828791619894,0.2584513161777832,1.2327894197173075,0.2584513161777832,1.231767622977695,0.2584513161777832,1.2025531973239647
2019-11-21 00:00:00+00:00,0.2184582189884277,1.2698218888092494,0.2184582189884277,1.2727825169066629,0.2184582189884277,1.2717607201670504,0.2184582189884277,1.24254629451332
2019-11-22 00:00:00+00:00,0.1472712406102033,1.3410088671874738,0.1472712406102033,1.3439694952848873,0.1472712406102033,1.3429476985452748,0.1472712406102033,1.3137332728915445
2019-11-23 00:00:00+00:00,0.1419694272597814,1.3463106805378957,0.1419694272597814,1.3492713086353092,0.1419694272597814,1.3482495118956968,0.1419694272597814,1.3190350862419664
2019-11-24 00:00:00+00:00,0.1399096508989545,1.3483704568987227,0.1399096508989545,1.3513310849961362,0.1399096508989545,1.3503092882565237,0.1399096508989545,1.3169753098811394
2019-11-25 00:00:00+00:00,0.09271040092431819,1.395569706873359,0.09271040092431819,1.3985303349707725,0.09271040092431819,1.39750853823116,0.09271040092431819,1.3641745598557757
2019-11-26 00:00:00+00:00,0.1289602419057859,1.4318195478548268,0.1289602419057859,1.4347801759522403,0.1289602419057859,1.4337583792126278,0.1289602419057859,1.4004244008372435
2019-11-27 00:00:00+00:00,0.1426416718170039,1.4455009777660448,0.1426416718170039,1.4484616058634583,0.1426416718170039,1.4474398091238458,0.1426416718170039,1.4141058307484615
2019-11-28 00:00:00+00:00,0.159281771835243,1.4621410777842838,0.159281771835243,1.4651017058816973,0.159281771835243,1.4640799091420849,0.159281771835243,1.4307459307667005
2019-11-29 00:00:00+00:00,0.183480699472361,1.4863400054214018,0.183480699472361,1.4893006335188153,0.183480699472361,1.4882788367792028,0.183480699472361,1.4549448584038185
2019-11-30 00:00:00+00:00,0.1911771332026195,1.4940364391516603,0.1911771332026195,1.4969970672490738,0.1911771332026195,1.4959752705094613,0.1911771332026195,1.462641292134077
2019-12-01 00:00:00+00:00,0.1752155294464548,1.509998042907825,0.1752155294464548,1.5129586710052385,0.1752155294464548,1.511936874265626,0.1752155294464548,1.4786028958902417
2019-12-02 00:00:00+00:00,0.1853675397600698,1.52015005322144,0.1853675397600698,1.5231106813188535,0.1853675397600698,1.522088884579241,0.1853675397600698,1.4887549062038568
2019-12-03 00:00:00+00:00,0.18719587420358771,1.521978387664958,0.18719587420358771,1.5249390157623715,0.18719587420358771,1.523917219022759,0.18719587420358771,1.4905832406473747
2019-12-04 00:00:00+00:00,0.18114343064722171,1.528030831221324,0.18114343064722171,1.5309914593187375,0.18114343064722171,1.529969662579125,0.18114343064722171,1.4966356842037407
2019-12-05 00:00:00+00:00,0.18133756885693772,1.527836693011608,0.18133756885693772,1.5311855975284534,0.18133756885693772,1.5297755243694091,0.18133756885693772,1.4968298224134566
2019-12-06 00:00:00+00:00,0.188202482420278,1.5347016065749484,0.188202482420278,1.5380505110917937,0.188202482420278,1.5366404379327494,0.188202482420278,1.503694735976797
2019-12-07 00:00:00+00:00,0.2037539439896265,1.5502530681442968,0.2037539439896265,1.553601972661142,0.2037539439896265,1.5521918995020978,0.2037539439896265,1.5192461975461453
2019-12-08 00:00:00+00:00,0.2048971569928668,1.551396281147537,0.2048971569928668,1.5547451856643824,0.2048971569928668,1.553335112505338,0.2048971569928668,1.5203894105493856
2019-12-09 00:00:00+00:00,0.19768142114714732,1.5586120169932565,0.19768142114714732,1.5619609215101018,0.19768142114714732,1.5605508483510575,0.19768142114714732,1.527605146395105
2019-12-10 00:00:00+00:00,0.1600414700857883,1.5962519680546154,0.1600414700857883,1.5996008725714608,0.1600414700857883,1.5981907994124165,0.1600414700857883,1.565245097456464
2019-12-11 00:00:00+00:00,0.13920339170600451,1.6170900464343994,0.13920339170600451,1.6204389509512447,0.13920339170600451,1.6190288777922004,0.13920339170600451,1.586083175836248
2019-12-12 00:00:00+00:00,0.1467005035555326,1.6245871582839275,0.1467005035555326,1.6279360628007729,0.1467005035555326,1.6265259896417286,0.1467005035555326,1.593580287685776
2019-12-13 00:00:00+00:00,0.145399084549509,1.6258885772899512,0.145399084549509,1.6292374818067965,0.145399084549509,1.6278274086477522,0.145399084549509,1.5922788686797524
2019-12-14 00:00:00+00:00,0.1422571852276312,1.6290304766118289,0.1422571852276312,1.6323793811286742,0.1422571852276312,1.63096930796963,0.1422571852276312,1.5954207680016301
2019-12-15 00:00:00+00:00,0.1407927163537441,1.630494945485716,0.1407927163537441,1.6338438500025614,0.1407927163537441,1.632433776843517,0.1407927163537441,1.5968852368755173
2019-12-16 00:00:00+00:00,0.1342144947314517,1.6370731671080085,0.1342144947314517,1.6404220716248539,0.1342144947314517,1.6390119984658096,0.1342144947314517,1.6034634584978098
2019-12-17 00:00:00+00:00,0.0774171623756938,1.6938704994637663,0.0774171623756938,1.6972194039806117,0.0774171623756938,1.6958093308215676,0.0774171623756938,1.6602607908535676
2019-12-18 00:00:00+00:00,0.07019638036063229,1.701091281478828,0.07019638036063229,1.7044401859956733,0.07019638036063229,1.7030301128366292,0.07019638036063229,1.6674815728686292
2019-12-19 00:00:00+00:00,0.11204953151550628,1.742944432633702,0.11204953151550628,1.7462933371505474,0.11204953151550628,1.7448832639915033,0.11204953151550628,1.7093347240235033
2019-12-20 00:00:00+00:00,0.11311628968709968,1.7418776744621087,0.11311628968709968,1.745226578978954,0.11311628968709968,1.7459500221630966,0.11311628968709968,1.7104014821950966
2019-12-21 00:00:00+00:00,0.12938536454038999,1.758146749315399,0.12938536454038999,1.7614956538322444,0.12938536454038999,1.762219097016387,0.12938536454038999,1.726670557048387
2019-12-22 00:00:00+00:00,0.13136261113975958,1.7561695027160293,0.13136261113975958,1.763472900431614,0.13136261113975958,1.7641963436157566,0.13136261113975958,1.7286478036477566
2019-12-23 00:00:00+00:00,0.15836819323301948,1.7831750848092893,0.15836819323301948,1.790478482524874,0.15836819323301948,1.7912019257090166,0.15836819323301948,1.7556533857410166
2019-12-24 00:00:00+00:00,0.11418749884357338,1.8273557791987354,0.11418749884357338,1.8346591769143201,0.11418749884357338,1.8353826200984626,0.11418749884357338,1.7998340801304626
2019-12-25 00:00:00+00:00,0.11097071640556187,1.830572561636747,0.11097071640556187,1.8378759593523317,0.11097071640556187,1.8385994025364742,0.11097071640556187,1.796617297692451
2019-12-26 00:00:00+00:00,0.11916530476202808,1.8387671499932132,0.11916530476202808,1.846070547708798,0.11916530476202808,1.8467939908929405,0.11916530476202808,1.8048118860489173
2019-12-27 00:00:00+00:00,0.10246718390725418,1.855465270847987,0.10246718390725418,1.8627686685635718,0.10246718390725418,1.8634921117477143,0.10246718390725418,1.8215100069036911
2019-12-28 00:00:00+00:00,0.11034460044330768,1.8633426873840406,0.11034460044330768,1.8706460850996254,0.11034460044330768,1.871369528283768,0.11034460044330768,1.8293874234397447
2019-12-29 00:00:00+00:00,0.13420816356764428,1.8872062505083773,0.13420816356764428,1.894509648223962,0.13420816356764428,1.8952330914081046,0.13420816356764428,1.8532509865640814
2019-12-30 00:00:00+00:00,0.11596228827620829,1.9054521257998134,0.11596228827620829,1.9127555235153981,0.11596228827620829,1.9134789666995407,0.11596228827620829,1.8714968618555174
2019-12-31 00:00:00+00:00,0.11624938731508809,1.9051650267609337,0.11624938731508809,1.9130426225542778,0.11624938731508809,1.9137660657384203,0.11624938731508809,1.8717839608943971
2020-01-01 00:00:00+00:00,0.1345365516533189,1.9234521910991644,0.1345365516533189,1.9313297868925086,0.1345365516533189,1.932053230076651,0.1345365516533189,1.8900711252326279
2020-01-02 00:00:00+00:00,0.1234569769880097,1.9345317657644736,0.1234569769880097,1.9424093615578177,0.1234569769880097,1.9431328047419603,0.1234569769880097,1.901150699897937
2020-01-03 00:00:00+00:00,0.1337420041277476,1.9448167929042115,0.1337420041277476,1.9526943886975556,0.1337420041277476,1.9534178318816982,0.1337420041277476,1.911435727037675
2020-01-04 00:00:00+00:00,0.15231251306851248,1.9633873018449763,0.15231251306851248,1.9712648976383205,0.15231251306851248,1.971988340822463,0.15231251306851248,1.9300062359784398
2020-01-05 00:00:00+00:00,0.17118631382732788,1.9822611026037917,0.17118631382732788,1.9901386983971359,0.17118631382732788,1.9908621415812784,0.17118631382732788,1.9488800367372552
2020-01-06 00:00:00+00:00,0.17963369966714748,1.9907084884436113,0.17963369966714748,1.9985860842369554,0.17963369966714748,1.999309527421098,0.17963369966714748,1.9573274225770747
2020-01-07 00:00:00+00:00,0.21139869974313608,2.0224734885196,0.21139869974313608,2.030351084312944,0.21139869974313608,2.0310745274970867,0.21139869974313608,1.9890924226530633
2020-01-08 00:00:00+00:00,0.22361004171625218,2.0346848304927163,0.22361004171625218,2.0425624262860604,0.22361004171625218,2.043285869470203,0.22361004171625218,2.0013037646261793
2020-01-09 00:00:00+00:00,0.20611590892201118,2.0521789632869574,0.20611590892201118,2.0600565590803015,0.20611590892201118,2.060780002264444,0.20611590892201118,2.0187978974204204
2020-01-10 00:00:00+00:00,0.19651348318851047,2.061781389020458,0.19651348318851047,2.069658984813802,0.19651348318851047,2.0703824279979446,0.19651348318851047,2.028400323153921
2020-01-11 00:00:00+00:00,0.23082951485371048,2.0960974206856577,0.23082951485371048,2.103975016479002,0.23082951485371048,2.1046984596631444,0.23082951485371048,2.0627163548191207
2020-01-12 00:00:00+00:00,0.23845112219753478,2.103719028029482,0.23845112219753478,2.1115966238228263,0.23845112219753478,2.112320067006969,0.23845112219753478,2.070337962162945
2020-01-13 00:00:00+00:00,0.22785817251017598,2.114311977716841,0.22785817251017598,2.1221895735101852,0.22785817251017598,2.1229130166943277,0.22785817251017598,2.080930911850304
2020-01-14 00:00:00+00:00,0.2778781917502496,2.1643319969569146,0.2778781917502496,2.1722095927502587,0.2778781917502496,2.1729330359344012,0.2778781917502496,2.1309509310903776
2020-01-15 00:00:00+00:00,0.332706302110464,2.219160107317129,0.332706302110464,2.227037703110473,0.332706302110464,2.2277611462946156,0.332706302110464,2.185779041450592
2020-01-16 00:00:00+00:00,0.3208804165246415,2.2309859929029514,0.3208804165246415,2.2388635886962955,0.3208804165246415,2.239587031880438,0.3208804165246415,2.1976049270364144
2020-01-17 00:00:00+00:00,0.3430915394251298,2.25319711580344,0.3430915394251298,2.261074711596784,0.3430915394251298,2.2617981547809265,0.3430915394251298,2.219816049936903
2020-01-18 00:00:00+00:00,0.35781400578043054,2.2679195821587403,0.35781400578043054,2.2757971779520845,0.35781400578043054,2.276520621136227,0.35781400578043054,2.2345385162922033
2020-01-19 00:00:00+00:00,0.34756346446525305,2.278170123473918,0.34756346446525305,2.286047719267262,0.34756346446525305,2.2867711624514047,0.34756346446525305,2.244789057607381
2020-01-20 00:00:00+00:00,0.33135035159085263,2.2943832363483185,0.33135035159085263,2.3022608321416627,0.33135035159085263,2.302984275325805,0.33135035159085263,2.2610021704817815
2020-01-21 00:00:00+00:00,0.34294904046485974,2.3059819252223255,0.34294904046485974,2.3138595210156696,0.34294904046485974,2.314582964199812,0.34294904046485974,2.2726008593557885
2020-01-22 00:00:00+00:00,0.35146215791725993,2.3144950426747255,0.35146215791725993,2.3223726384680696,0.35146215791725993,2.323096081652212,0.35146215791725993,2.2811139768081885
2020-01-23 00:00:00+00:00,0.3285844535920157,2.3373727469999697,0.3285844535920157,2.345250342793314,0.3285844535920157,2.3459737859774563,0.3285844535920157,2.3039916811334327
2020-01-24 00:00:00+00:00,0.3294595891050347,2.3364976114869505,0.3294595891050347,2.346125478306333,0.3294595891050347,2.345098650464437,0.3294595891050347,2.304866816646452
2020-01-25 00:00:00+00:00,0.3430737812834618,2.3501118036653774,0.3430737812834618,2.35973967048476,0.3430737812834618,2.358712842642864,0.3430737812834618,2.318481008824879
2020-01-26 00:00:00+00:00,0.3570102123156178,2.3640482346975333,0.3570102123156178,2.373676101516916,0.3570102123156178,2.37264927367502,0.3570102123156178,2.3324174398570348
2020-01-27 00:00:00+00:00,0.3747812452228324,2.381819267604748,0.3747812452228324,2.3914471344241304,0.3747812452228324,2.3904203065822345,0.3747812452228324,2.3501884727642492
2020-01-28 00:00:00+00:00,0.3974446582727157,2.404482680654631,0.3974446582727157,2.4141105474740137,0.3974446582727157,2.4130837196321178,0.3974446582727157,2.3728518858141325
2020-01-29 00:00:00+00:00,0.4228073292404316,2.429845351622347,0.4228073292404316,2.4394732184417296,0.4228073292404316,2.4384463905998337,0.4228073292404316,2.3982145567818485
2020-01-30 00:00:00+00:00,0.4232620641204515,2.430300086502367,0.4232620641204515,2.4399279533217495,0.4232620641204515,2.437991655719814,0.4232620641204515,2.3977598219018286
2020-01-31 00:00:00+00:00,0.43681625967334337,2.4438542820552587,0.43681625967334337,2.4534821488746412,0.43681625967334337,2.4515458512727055,0.43681625967334337,2.4113140174547203
2020-02-01 00:00:00+00:00,0.46032270089209637,2.4673607232740116,0.46032270089209637,2.476988590093394,0.46032270089209637,2.4750522924914584,0.46032270089209637,2.434820458673473
2020-02-02 00:00:00+00:00,0.48259947490812277,2.489637497290038,0.48259947490812277,2.4992653641094207,0.48259947490812277,2.497329066507485,0.48259947490812277,2.4570972326894998
2020-02-03 00:00:00+00:00,0.47911024868788304,2.4861482710697986,0.47911024868788304,2.495776137889181,0.47911024868788304,2.5008182927277245,0.47911024868788304,2.4605864589097393
2020-02-04 00:00:00+00:00,0.47894023482734127,2.485978257209257,0.47894023482734127,2.4956061240286393,0.47894023482734127,2.5009883065882663,0.47894023482734127,2.460756472770281
2020-02-05 00:00:00+00:00,0.5136051861225827,2.5206432085044983,0.5136051861225827,2.530271075323881,0.5136051861225827,2.535653257883508,0.5136051861225827,2.4954214240655226
2020-02-06 00:00:00+00:00,0.5706096874246458,2.5776477098065613,0.5706096874246458,2.587275576625944,0.5706096874246458,2.592657759185571,0.5706096874246458,2.5524259253675856
2020-02-07 00:00:00+00:00,0.6108033410990545,2.61784136348097,0.6108033410990545,2.6274692303003526,0.6108033410990545,2.6328514128599796,0.6108033410990545,2.5926195790419944
2020-02-08 00:00:00+00:00,0.6553093739067645,2.66234739628868,0.6553093739067645,2.6719752631080627,0.6553093739067645,2.6773574456676896,0.6553093739067645,2.6371256118497044
2020-02-09 00:00:00+00:00,0.6946736186098302,2.701711640991746,0.6946736186098302,2.7113395078111284,0.6946736186098302,2.7167216903707554,0.6946736186098302,2.67648985655277
2020-02-10 00:00:00+00:00,0.6723977459119177,2.7239875136896585,0.6723977459119177,2.733615380509041,0.6723977459119177,2.738997563068668,0.6723977459119177,2.698765729250683
2020-02-11 00:00:00+00:00,0.6793455769930818,2.7309353447708227,0.6793455769930818,2.740563211590205,0.6793455769930818,2.745945394149832,0.6793455769930818,2.705713560331847
2020-02-12 00:00:00+00:00,0.7347979854994321,2.786387753277173,0.7347979854994321,2.7960156200965556,0.7347979854994321,2.8013978026561825,0.7347979854994321,2.7611659688381973
2020-02-13 00:00:00+00:00,0.7496548377862711,2.801244605564012,0.7496548377862711,2.8108724723833944,0.7496548377862711,2.8162546549430214,0.7496548377862711,2.776022821125036
2020-02-14 00:00:00+00:00,0.7664300372438446,2.8180198050215854,0.7664300372438446,2.827647671840968,0.7664300372438446,2.833029854400595,0.7664300372438446,2.7927980205826097
2020-02-15 00:00:00+00:00,0.7788118608590948,2.8304016286368356,0.7788118608590948,2.840029495456218,0.7788118608590948,2.845411678015845,0.7788118608590948,2.80517984419786
2020-02-16 00:00:00+00:00,0.7262717151261532,2.8829417743697774,0.7262717151261532,2.89256964118916,0.7262717151261532,2.897951823748787,0.7262717151261532,2.8577199899308017
