,date,btc_7d_test,btc_7d_pred,btc_30d_test,btc_30d_pred,btc_180d_test,btc_180d_pred,btc_365d_test,btc_365d_pred
32,2019-10-16 00:00:00+00:00,-0.24257601823372096,0.21004044350723935,-0.24257601823372096,0.21004044350723935,-0.24257601823372096,0.0662770731402664,-0.24257601823372096,-0.24257601823372096
33,2019-10-17 00:00:00+00:00,-0.24705748071427328,0.21452190598779167,-0.24705748071427328,0.21452190598779167,-0.24705748071427328,0.0707585356208187,-0.24705748071427328,-0.24705748071427328
34,2019-10-18 00:00:00+00:00,-0.25441704925552516,0.22188147452904355,-0.25441704925552516,0.22188147452904355,-0.25441704925552516,0.0781181041620706,-0.25441704925552516,-0.25441704925552516
35,2019-10-19 00:00:00+00:00,-0.25340994677321954,0.22087437204673796,-0.25340994677321954,0.22087437204673796,-0.25340994677321954,0.077111001679765,-0.25340994677321954,-0.25340994677321954
36,2019-10-20 00:00:00+00:00,-0.24353333578085914,0.21099776105437756,-0.24353333578085914,0.21099776105437756,-0.24353333578085914,0.06723439068740461,-0.24353333578085914,-0.24353333578085914
37,2019-10-21 00:00:00+00:00,-0.21842977272789066,0.18589419800140905,-0.21842977272789066,0.18589419800140905,-0.21842977272789066,0.04213082763443611,-0.21842977272789066,-0.21842977272789066
38,2019-10-22 00:00:00+00:00,-0.22615680379399566,0.19362122906751406,-0.22615680379399566,0.19362122906751406,-0.22615680379399566,0.04985785870054111,-0.22615680379399566,-0.22615680379399566
39,2019-10-23 00:00:00+00:00,-0.2809039960748135,0.24836842134833187,-0.2809039960748135,0.24836842134833187,-0.2809039960748135,0.10460505098135892,-0.2809039960748135,-0.2809039960748135
40,2019-10-24 00:00:00+00:00,-0.3200318771091545,0.2874963023826729,-0.3200318771091545,0.2874963023826729,-0.3200318771091545,0.14373293201569992,-0.3200318771091545,-0.3200318771091545
41,2019-10-25 00:00:00+00:00,-0.2645712807991419,0.23203570607266027,-0.2645712807991419,0.23203570607266027,-0.2645712807991419,0.08827233570568732,-0.2645712807991419,-0.2645712807991419
42,2019-10-26 00:00:00+00:00,-0.10401060778859128,0.3925963790832109,-0.10401060778859128,0.3925963790832109,-0.10401060778859128,-0.07228833730486328,-0.10401060778859128,-0.10401060778859128
43,2019-10-27 00:00:00+00:00,-0.09405421510981338,0.4025527717619888,-0.09405421510981338,0.4025527717619888,-0.09405421510981338,-0.08224472998364118,-0.09405421510981338,-0.09405421510981338
44,2019-10-28 00:00:00+00:00,-0.08662707650118327,0.40997991037061887,-0.08662707650118327,0.40997991037061887,-0.08662707650118327,-0.08967186859227129,-0.08662707650118327,-0.08662707650118327
45,2019-10-29 00:00:00+00:00,-0.09623884613033827,0.4003681407414639,-0.09623884613033827,0.4003681407414639,-0.09623884613033827,-0.08006009896311629,-0.09623884613033827,-0.09623884613033827
46,2019-10-30 00:00:00+00:00,-0.11584968486774797,0.38075730200405417,-0.11584968486774797,0.38075730200405417,-0.11584968486774797,-0.06044926022570659,-0.11584968486774797,-0.11584968486774797
47,2019-10-31 00:00:00+00:00,-0.11751482910217767,0.37909215776962446,-0.11751482910217767,0.37909215776962446,-0.11751482910217767,-0.05878411599127689,-0.11751482910217767,-0.11751482910217767
48,2019-11-01 00:00:00+00:00,-0.11954577665204497,0.37706121021975714,-0.11954577665204497,0.37706121021975714,-0.11954577665204497,-0.05675316844140959,-0.11954577665204497,-0.11954577665204497
49,2019-11-02 00:00:00+00:00,-0.10618856353963967,0.3904184233321624,-0.10618856353963967,0.3904184233321624,-0.10618856353963967,-0.07011038155381488,-0.10618856353963967,-0.10618856353963967
50,2019-11-03 00:00:00+00:00,-0.11143168019206216,0.3851753066797399,-0.11143168019206216,0.3851753066797399,-0.11143168019206216,-0.06486726490139239,-0.11143168019206216,-0.11143168019206216
51,2019-11-04 00:00:00+00:00,-0.10769018781141926,0.38891679906038285,-0.10769018781141926,0.38891679906038285,-0.10769018781141926,-0.06860875728203529,-0.10769018781141926,-0.10769018781141926
52,2019-11-05 00:00:00+00:00,-0.10005025224672885,0.39655673462507324,-0.10005025224672885,0.39655673462507324,-0.10005025224672885,-0.0762486928467257,-0.10005025224672885,-0.10005025224672885
53,2019-11-06 00:00:00+00:00,-0.10060640196334736,0.39600058490845474,-0.10060640196334736,0.39600058490845474,-0.10060640196334736,-0.07569254313010719,-0.10060640196334736,-0.10060640196334736
54,2019-11-07 00:00:00+00:00,-0.11016999141076776,0.3864369954610343,-0.11016999141076776,0.3864369954610343,-0.11016999141076776,-0.06612895368268679,-0.11016999141076776,-0.11016999141076776
55,2019-11-08 00:00:00+00:00,-0.13772189262081497,0.35888509425098714,-0.13772189262081497,0.35888509425098714,-0.13772189262081497,-0.03857705247263959,-0.13772189262081497,-0.13772189262081497
56,2019-11-09 00:00:00+00:00,-0.15564712628187438,0.3409598605899277,-0.15564712628187438,0.3409598605899277,-0.15564712628187438,-0.020651818811580187,-0.15564712628187438,-0.15564712628187438
57,2019-11-10 00:00:00+00:00,-0.14387277566778348,0.3527342112040186,-0.14387277566778348,0.3527342112040186,-0.14387277566778348,-0.032426169425671086,-0.14387277566778348,-0.14387277566778348
58,2019-11-11 00:00:00+00:00,-0.15400691968186878,0.3426000671899333,-0.15400691968186878,0.3426000671899333,-0.15400691968186878,-0.022292025411585786,-0.15400691968186878,-0.15400691968186878
59,2019-11-12 00:00:00+00:00,-0.16285019194274666,0.3337567949290554,-0.16285019194274666,0.3337567949290554,-0.16285019194274666,-0.013448753150707886,-0.16285019194274666,-0.16285019194274666
60,2019-11-13 00:00:00+00:00,-0.16275984738444288,0.3338471394873592,-0.16275984738444288,0.3338471394873592,-0.16275984738444288,-0.013539097709011683,-0.16275984738444288,-0.16275984738444288
61,2019-11-14 00:00:00+00:00,-0.17350936590415997,0.3230976209676421,-0.17350936590415997,0.3230976209676421,-0.17350936590415997,-0.002789579189294582,-0.17350936590415997,-0.17350936590415997
62,2019-11-15 00:00:00+00:00,-0.18608014197207395,0.3105268448997281,-0.18608014197207395,0.3105268448997281,-0.18608014197207395,0.009781196878619417,-0.18608014197207395,-0.18608014197207395
63,2019-11-16 00:00:00+00:00,-0.19147256207092606,0.305134424800876,-0.19147256207092606,0.305134424800876,-0.19147256207092606,0.015173616977471518,-0.19147256207092606,-0.19147256207092606
64,2019-11-17 00:00:00+00:00,-0.18217453269666015,0.3144324541751419,-0.18217453269666015,0.3144324541751419,-0.18217453269666015,0.005875587603205617,-0.18217453269666015,-0.18217453269666015
65,2019-11-18 00:00:00+00:00,-0.20304438393708873,0.29356260293471326,-0.20304438393708873,0.29356260293471326,-0.20304438393708873,0.026745438843634214,-0.20304438393708873,-0.20304438393708873
66,2019-11-19 00:00:00+00:00,-0.23718211310164622,0.2594248737701558,-0.23718211310164622,0.2594248737701558,-0.23718211310164622,0.06088316800819171,-0.23718211310164622,-0.23718211310164622
67,2019-11-20 00:00:00+00:00,-0.2379705992830002,0.25863638758880175,-0.2379705992830002,0.25863638758880175,-0.2379705992830002,0.06167165418954571,-0.2379705992830002,-0.2379705992830002
68,2019-11-21 00:00:00+00:00,-0.2691015724677689,0.22750541440403305,-0.2691015724677689,0.22750541440403305,-0.2691015724677689,0.09280262737431441,-0.2691015724677689,-0.2691015724677689
69,2019-11-22 00:00:00+00:00,-0.3379360429007603,0.29633988483702445,-0.3379360429007603,0.29633988483702445,-0.3379360429007603,0.1616370978073058,-0.3379360429007603,-0.3379360429007603
70,2019-11-23 00:00:00+00:00,-0.3545111079554502,0.27976481978233453,-0.3545111079554502,0.27976481978233453,-0.3545111079554502,0.1782121628619957,-0.3545111079554502,-0.3545111079554502
71,2019-11-24 00:00:00+00:00,-0.3676915805069346,0.29294529233381894,-0.3676915805069346,0.29294529233381894,-0.3676915805069346,0.19139263541348012,-0.3676915805069346,-0.3676915805069346
72,2019-11-25 00:00:00+00:00,-0.3933210817419187,0.318574793568803,-0.3933210817419187,0.318574793568803,-0.3933210817419187,0.2170221366484642,-0.3933210817419187,-0.3933210817419187
73,2019-11-26 00:00:00+00:00,-0.36423482888075054,0.28948854070763486,-0.36423482888075054,0.28948854070763486,-0.36423482888075054,0.187935883787296,-0.36423482888075054,-0.36423482888075054
74,2019-11-27 00:00:00+00:00,-0.34967841521641646,0.2749321270433008,-0.34967841521641646,0.2749321270433008,-0.34967841521641646,0.1733794701229619,-0.34967841521641646,-0.34967841521641646
75,2019-11-28 00:00:00+00:00,-0.31365028988020177,0.2389040017070861,-0.31365028988020177,0.2389040017070861,-0.31365028988020177,0.1373513447867472,-0.31365028988020177,-0.31365028988020177
76,2019-11-29 00:00:00+00:00,-0.3005869922764029,0.2258407041032872,-0.3005869922764029,0.2258407041032872,-0.3005869922764029,0.12428804718294831,-0.3005869922764029,-0.3005869922764029
77,2019-11-30 00:00:00+00:00,-0.2929281653202488,0.21818187714713308,-0.2929281653202488,0.21818187714713308,-0.2929281653202488,0.11662922022679421,-0.2929281653202488,-0.2929281653202488
78,2019-12-01 00:00:00+00:00,-0.3293761839908671,0.25462989581775136,-0.3293761839908671,0.25462989581775136,-0.3293761839908671,0.1530772388974125,-0.3293761839908671,-0.3293761839908671
79,2019-12-02 00:00:00+00:00,-0.3359381531392205,0.26119186496610475,-0.3359381531392205,0.26119186496610475,-0.3359381531392205,0.15963920804576592,-0.3359381531392205,-0.3359381531392205
80,2019-12-03 00:00:00+00:00,-0.3386231531574012,0.2638768649842854,-0.3386231531574012,0.2638768649842854,-0.3386231531574012,0.16232420806394662,-0.3386231531574012,-0.3386231531574012
81,2019-12-04 00:00:00+00:00,-0.3451004052758801,0.2703541171027643,-0.3451004052758801,0.2703541171027643,-0.3451004052758801,0.16880146018242553,-0.3451004052758801,-0.3451004052758801
82,2019-12-05 00:00:00+00:00,-0.3399271289697716,0.2651808407966558,-0.3399271289697716,0.2651808407966558,-0.3399271289697716,0.16362818387631703,-0.3399271289697716,-0.3399271289697716
83,2019-12-06 00:00:00+00:00,-0.33053182953891475,0.25578554136579895,-0.33053182953891475,0.25578554136579895,-0.33053182953891475,0.15423288444546013,-0.33053182953891475,-0.33053182953891475
84,2019-12-07 00:00:00+00:00,-0.31079051110866757,0.23604422293555175,-0.31079051110866757,0.23604422293555175,-0.31079051110866757,0.13449156601521292,-0.31079051110866757,-0.31079051110866757
85,2019-12-08 00:00:00+00:00,-0.31168204126867416,0.23693575309555834,-0.31168204126867416,0.23693575309555834,-0.31168204126867416,0.13538309617521951,-0.31168204126867416,-0.31168204126867416
86,2019-12-09 00:00:00+00:00,-0.31908482117146963,0.24433853299835384,-0.31908482117146963,0.24433853299835384,-0.31908482117146963,0.14278587607801502,-0.31908482117146963,-0.31908482117146963
87,2019-12-10 00:00:00+00:00,-0.34342410163775683,0.26867781346464104,-0.34342410163775683,0.26867781346464104,-0.34342410163775683,0.1671251565443022,-0.34342410163775683,-0.34342410163775683
88,2019-12-11 00:00:00+00:00,-0.35628067730717944,0.28153438913406365,-0.35628067730717944,0.28153438913406365,-0.35628067730717944,0.17998173221372482,-0.35628067730717944,-0.35628067730717944
89,2019-12-12 00:00:00+00:00,-0.3611873891650301,0.28644110099191433,-0.3611873891650301,0.28644110099191433,-0.3611873891650301,0.1848884440715755,-0.3611873891650301,-0.3611873891650301
90,2019-12-13 00:00:00+00:00,-0.3515778991753281,0.2768316110022123,-0.3515778991753281,0.2768316110022123,-0.3515778991753281,0.1752789540818735,-0.3515778991753281,-0.3515778991753281
91,2019-12-14 00:00:00+00:00,-0.3561600615953071,0.2814137734221913,-0.3561600615953071,0.2814137734221913,-0.3561600615953071,0.1798611165018525,-0.3561600615953071,-0.3561600615953071
92,2019-12-15 00:00:00+00:00,-0.3629841578098089,0.2882378696366931,-0.3629841578098089,0.2882378696366931,-0.3629841578098089,0.1866852127163543,-0.3629841578098089,-0.3629841578098089
93,2019-12-16 00:00:00+00:00,-0.3761354820504904,0.3013891938773746,-0.3761354820504904,0.3013891938773746,-0.3761354820504904,0.1998365369570358,-0.3761354820504904,-0.3761354820504904
94,2019-12-17 00:00:00+00:00,-0.418291968304003,0.3435456801308872,-0.418291968304003,0.3435456801308872,-0.418291968304003,0.24199302321054839,-0.418291968304003,-0.418291968304003
95,2019-12-18 00:00:00+00:00,-0.4218869756436457,0.3471406874705299,-0.4218869756436457,0.3471406874705299,-0.4218869756436457,0.24558803055019107,-0.4218869756436457,-0.4218869756436457
96,2019-12-19 00:00:00+00:00,-0.3652874392792246,0.2905411511061088,-0.3652874392792246,0.2905411511061088,-0.3652874392792246,0.18898849418576996,-0.3652874392792246,-0.3652874392792246
97,2019-12-20 00:00:00+00:00,-0.36305619770587866,0.28830990953276286,-0.36305619770587866,0.28830990953276286,-0.36305619770587866,0.18675725261242407,-0.36305619770587866,-0.36305619770587866
98,2019-12-21 00:00:00+00:00,-0.36191175657637076,0.28716546840325496,-0.36191175657637076,0.28716546840325496,-0.36191175657637076,0.18561281148291617,-0.36191175657637076,-0.36191175657637076
99,2019-12-22 00:00:00+00:00,-0.34731849147616267,0.2725722033030469,-0.34731849147616267,0.2725722033030469,-0.34731849147616267,0.17101954638270805,-0.34731849147616267,-0.34731849147616267
100,2019-12-23 00:00:00+00:00,-0.31188172545293635,0.3080089693262732,-0.31188172545293635,0.3080089693262732,-0.31188172545293635,0.13558278035948176,-0.31188172545293635,-0.31188172545293635
101,2019-12-24 00:00:00+00:00,-0.34312889483713765,0.2767617999420719,-0.34312889483713765,0.2767617999420719,-0.34312889483713765,0.16682994974368306,-0.34312889483713765,-0.34312889483713765
102,2019-12-25 00:00:00+00:00,-0.35174113223800824,0.2681495625412013,-0.35174113223800824,0.2681495625412013,-0.35174113223800824,0.17544218714455367,-0.35174113223800824,-0.35174113223800824
103,2019-12-26 00:00:00+00:00,-0.3542210890189658,0.26566960576024373,-0.3542210890189658,0.26566960576024373,-0.3542210890189658,0.17792214392551128,-0.3542210890189658,-0.3542210890189658
104,2019-12-27 00:00:00+00:00,-0.36040667674454774,0.2594840180346618,-0.36040667674454774,0.2594840180346618,-0.36040667674454774,0.18410773165109318,-0.36040667674454774,-0.36040667674454774
105,2019-12-28 00:00:00+00:00,-0.34395979149608785,0.24303713278620193,-0.34395979149608785,0.24303713278620193,-0.34395979149608785,0.1676608464026333,-0.34395979149608785,-0.34395979149608785
106,2019-12-29 00:00:00+00:00,-0.33393787221671645,0.23301521350683052,-0.33393787221671645,0.23301521350683052,-0.33393787221671645,0.15763892712326188,-0.33393787221671645,-0.33393787221671645
107,2019-12-30 00:00:00+00:00,-0.34165250675936226,0.2407298480494763,-0.34165250675936226,0.2407298480494763,-0.34165250675936226,0.16535356166590767,-0.34165250675936226,-0.34165250675936226
108,2019-12-31 00:00:00+00:00,-0.3545565837841009,0.2536339250742149,-0.3545565837841009,0.2536339250742149,-0.3545565837841009,0.17825763869064626,-0.3545565837841009,-0.3545565837841009
109,2020-01-01 00:00:00+00:00,-0.3509282561526203,0.2500055974427343,-0.3509282561526203,0.2500055974427343,-0.3509282561526203,0.17462931105916565,-0.3509282561526203,-0.3509282561526203
110,2020-01-02 00:00:00+00:00,-0.3637089419408935,0.2627862832310075,-0.3637089419408935,0.2627862832310075,-0.3637089419408935,0.18740999684743886,-0.3637089419408935,-0.3637089419408935
111,2020-01-03 00:00:00+00:00,-0.3549423089533672,0.2715529162185338,-0.3549423089533672,0.2715529162185338,-0.3549423089533672,0.17864336385991256,-0.3549423089533672,-0.3549423089533672
112,2020-01-04 00:00:00+00:00,-0.3378456774125751,0.2886495477593259,-0.3378456774125751,0.2886495477593259,-0.3378456774125751,0.16154673231912045,-0.3378456774125751,-0.3378456774125751
113,2020-01-05 00:00:00+00:00,-0.3219531975525096,0.30454202761939136,-0.3219531975525096,0.30454202761939136,-0.3219531975525096,0.14565425245905494,-0.3219531975525096,-0.3219531975525096
114,2020-01-06 00:00:00+00:00,-0.3088698882580314,0.31762533691386957,-0.3088698882580314,0.31762533691386957,-0.3088698882580314,0.13257094316457674,-0.3088698882580314,-0.3088698882580314
115,2020-01-07 00:00:00+00:00,-0.2615777921820127,0.36491743298988827,-0.2615777921820127,0.36491743298988827,-0.2615777921820127,0.08527884708855804,-0.2615777921820127,-0.2615777921820127
116,2020-01-08 00:00:00+00:00,-0.2247896590946567,0.4017055660772443,-0.2247896590946567,0.4017055660772443,-0.2247896590946567,0.04849071400120204,-0.2247896590946567,-0.2247896590946567
117,2020-01-09 00:00:00+00:00,-0.2654252881548609,0.3610699370170401,-0.2654252881548609,0.3610699370170401,-0.2654252881548609,0.08912634306140624,-0.2654252881548609,-0.2654252881548609
118,2020-01-10 00:00:00+00:00,-0.2655836142449124,0.3609116109269886,-0.2655836142449124,0.3609116109269886,-0.2655836142449124,0.08928466915145773,-0.2655836142449124,-0.2655836142449124
119,2020-01-11 00:00:00+00:00,-0.2368983299235276,0.3895968952483734,-0.2368983299235276,0.3895968952483734,-0.2368983299235276,0.06059938483007293,-0.2368983299235276,-0.2368983299235276
120,2020-01-12 00:00:00+00:00,-0.23438552866290321,0.3921096965089978,-0.23438552866290321,0.3921096965089978,-0.23438552866290321,0.058086583569448534,-0.23438552866290321,-0.23438552866290321
121,2020-01-13 00:00:00+00:00,-0.2365893718155336,0.3899058533563674,-0.2365893718155336,0.3899058533563674,-0.2365893718155336,0.06029042672207893,-0.2365893718155336,-0.2365893718155336
122,2020-01-14 00:00:00+00:00,-0.18498586233387382,0.4415093628380272,-0.18498586233387382,0.4415093628380272,-0.18498586233387382,0.008686917240419131,-0.18498586233387382,-0.18498586233387382
123,2020-01-15 00:00:00+00:00,-0.16569825210054193,0.46079697307135914,-0.16569825210054193,0.46079697307135914,-0.16569825210054193,-0.010600692992912768,-0.16569825210054193,-0.16569825210054193
124,2020-01-16 00:00:00+00:00,-0.17312187041891883,0.45337335475298224,-0.17312187041891883,0.45337335475298224,-0.17312187041891883,-0.0031770746745358675,-0.17312187041891883,-0.17312187041891883
125,2020-01-17 00:00:00+00:00,-0.15365765582580312,0.47283756934609794,-0.15365765582580312,0.47283756934609794,-0.15365765582580312,-0.022641289267651566,-0.15365765582580312,-0.15365765582580312
126,2020-01-18 00:00:00+00:00,-0.14859251255081793,0.47790271262108314,-0.14859251255081793,0.47790271262108314,-0.14859251255081793,-0.027706432542636765,-0.14859251255081793,-0.14859251255081793
127,2020-01-19 00:00:00+00:00,-0.15257534545719503,0.47391987971470606,-0.15257534545719503,0.47391987971470606,-0.15257534545719503,-0.023723599636259664,-0.15257534545719503,-0.15257534545719503
128,2020-01-20 00:00:00+00:00,-0.17461646267561565,0.45187876249628545,-0.17461646267561565,0.45187876249628545,-0.17461646267561565,-0.0016824824178390645,-0.17461646267561565,-0.17461646267561565
129,2020-01-21 00:00:00+00:00,-0.17399624581136336,0.45249897936053773,-0.17399624581136336,0.45249897936053773,-0.17399624581136336,-0.0023026992820913642,-0.17399624581136336,-0.17399624581136336
130,2020-01-22 00:00:00+00:00,-0.17202373377499436,0.45447149139690673,-0.17202373377499436,0.45447149139690673,-0.17202373377499436,-0.004275211318460364,-0.17202373377499436,-0.17202373377499436
131,2020-01-23 00:00:00+00:00,-0.19862392919639596,0.4278712959755051,-0.19862392919639596,0.4278712959755051,-0.19862392919639596,0.022324984102941238,-0.19862392919639596,-0.19862392919639596
132,2020-01-24 00:00:00+00:00,-0.20589724253403277,0.4205979826378683,-0.20589724253403277,0.4205979826378683,-0.20589724253403277,0.02959829744057804,-0.20589724253403277,-0.20589724253403277
133,2020-01-25 00:00:00+00:00,-0.21190292613898407,0.414592299032917,-0.21190292613898407,0.414592299032917,-0.21190292613898407,0.03560398104552934,-0.21190292613898407,-0.21190292613898407
134,2020-01-26 00:00:00+00:00,-0.19756969512406478,0.4289255300478363,-0.19756969512406478,0.4289255300478363,-0.19756969512406478,0.021270750030610037,-0.19756969512406478,-0.19756969512406478
135,2020-01-27 00:00:00+00:00,-0.16666637197982448,0.4598288531920766,-0.16666637197982448,0.4598288531920766,-0.16666637197982448,-0.009632573113630263,-0.16666637197982448,-0.16666637197982448
136,2020-01-28 00:00:00+00:00,-0.13285374094535699,0.49364148422654414,-0.13285374094535699,0.49364148422654414,-0.13285374094535699,-0.043445204148097764,-0.13285374094535699,-0.13285374094535699
137,2020-01-29 00:00:00+00:00,-0.10140378917271169,0.5250914359991894,-0.10140378917271169,0.5250914359991894,-0.10140378917271169,-0.07489515592074306,-0.10140378917271169,-0.10140378917271169
138,2020-01-30 00:00:00+00:00,-0.09770484445188139,0.5287903807200197,-0.09770484445188139,0.5287903807200197,-0.09770484445188139,-0.07859410064157335,-0.09770484445188139,-0.09770484445188139
139,2020-01-31 00:00:00+00:00,-0.10042115578311589,0.5260740693887852,-0.10042115578311589,0.5260740693887852,-0.10042115578311589,-0.07587778931033885,-0.10042115578311589,-0.10042115578311589
140,2020-02-01 00:00:00+00:00,-0.0971806079585757,0.5293146172133254,-0.0971806079585757,0.5293146172133254,-0.0971806079585757,-0.07911833713487905,-0.0971806079585757,-0.0971806079585757
141,2020-02-02 00:00:00+00:00,-0.09684608880288999,0.5296491363690111,-0.09684608880288999,0.5296491363690111,-0.09684608880288999,-0.07945285629056476,-0.09684608880288999,-0.09684608880288999
142,2020-02-03 00:00:00+00:00,-0.1013900416768359,0.5251051834950652,-0.1013900416768359,0.5251051834950652,-0.1013900416768359,-0.07490890341661885,-0.1013900416768359,-0.1013900416768359
